amount,base_currency,date,currency,exchange_rate
1.0,USD,2003-06-11,AUD,1.5134
1.0,USD,2003-06-11,BGN,1.6567
1.0,USD,2003-06-11,CAD,1.3566
1.0,USD,2003-06-11,CHF,1.309
1.0,USD,2003-06-11,CYP,0.49869
1.0,USD,2003-06-11,CZK,26.643
1.0,USD,2003-06-11,DKK,6.3195
1.0,USD,2003-06-11,EEK,13.3185
1.0,USD,2003-06-11,EUR,0.85121
1.0,USD,2003-06-11,GBP,0.59985
1.0,USD,2003-06-11,HKD,7.7987
1.0,USD,2003-06-11,HUF,219.4
1.0,USD,2003-06-11,ISK,73.306
1.0,USD,2003-06-11,JPY,117.81
1.0,USD,2003-06-11,KRW,1195.3
1.0,USD,2003-06-11,LTL,2.9388
1.0,USD,2003-06-11,LVL,0.55993
1.0,USD,2003-06-11,MTL,0.36517
1.0,USD,2003-06-11,NOK,6.9586
1.0,USD,2003-06-11,NZD,1.731
1.0,USD,2003-06-11,PLN,3.7777
1.0,USD,2003-06-11,ROL,32542.0
1.0,USD,2003-06-11,SEK,7.7511
1.0,USD,2003-06-11,SGD,1.7355
1.0,USD,2003-06-11,SIT,198.88
1.0,USD,2003-06-11,SKK,35.355
1.0,USD,2003-06-11,TRL,1428328.0
1.0,USD,2003-06-11,ZAR,7.9479
