amount,base_currency,date,currency,exchange_rate
1.0,USD,2000-01-21,AUD,1.5069
1.0,USD,2000-01-21,CAD,1.4467
1.0,USD,2000-01-21,CHF,1.5947
1.0,USD,2000-01-21,CYP,0.57149
1.0,USD,2000-01-21,CZK,35.687
1.0,USD,2000-01-21,DKK,7.374
1.0,USD,2000-01-21,EEK,15.4963
1.0,USD,2000-01-21,EUR,0.99039
1.0,USD,2000-01-21,GBP,0.60543
1.0,USD,2000-01-21,HKD,7.7797
1.0,USD,2000-01-21,HUF,252.67
1.0,USD,2000-01-21,ISK,72.299
1.0,USD,2000-01-21,JPY,104.52
1.0,USD,2000-01-21,KRW,1127.39
1.0,USD,2000-01-21,LTL,4.0011
1.0,USD,2000-01-21,LVL,0.58512
1.0,USD,2000-01-21,MTL,0.41002
1.0,USD,2000-01-21,NOK,7.9994
1.0,USD,2000-01-21,NZD,1.9434
1.0,USD,2000-01-21,PLN,4.0856
1.0,USD,2000-01-21,ROL,18347.0
1.0,USD,2000-01-21,SEK,8.504
1.0,USD,2000-01-21,SGD,1.6751
1.0,USD,2000-01-21,SIT,198.03
1.0,USD,2000-01-21,SKK,41.917
1.0,USD,2000-01-21,TRL,547459.0
1.0,USD,2000-01-21,ZAR,6.1
