amount,base_currency,date,currency,exchange_rate
1.0,USD,2020-05-21,AUD,1.5191
1.0,USD,2020-05-21,BGN,1.778
1.0,USD,2020-05-21,BRL,5.6847
1.0,USD,2020-05-21,CAD,1.3918
1.0,USD,2020-05-21,CHF,0.96618
1.0,USD,2020-05-21,CNY,7.1048
1.0,USD,2020-05-21,CZK,24.738
1.0,USD,2020-05-21,DKK,6.7785
1.0,USD,2020-05-21,EUR,0.90909
1.0,USD,2020-05-21,GBP,0.81766
1.0,USD,2020-05-21,HKD,7.7544
1.0,USD,2020-05-21,HRK,6.8914
1.0,USD,2020-05-21,HUF,316.9
1.0,USD,2020-05-21,IDR,14733.0
1.0,USD,2020-05-21,ILS,3.5145
1.0,USD,2020-05-21,INR,75.5
1.0,USD,2020-05-21,ISK,142.09
1.0,USD,2020-05-21,JPY,107.65
1.0,USD,2020-05-21,KRW,1231.45
1.0,USD,2020-05-21,MXN,23.185
1.0,USD,2020-05-21,MYR,4.3455
1.0,USD,2020-05-21,NOK,9.9118
1.0,USD,2020-05-21,NZD,1.6317
1.0,USD,2020-05-21,PHP,50.59
1.0,USD,2020-05-21,PLN,4.118
1.0,USD,2020-05-21,RON,4.4021
1.0,USD,2020-05-21,RUB,70.898
1.0,USD,2020-05-21,SEK,9.5727
1.0,USD,2020-05-21,SGD,1.4146
1.0,USD,2020-05-21,THB,31.81
1.0,USD,2020-05-21,TRY,6.7983
1.0,USD,2020-05-21,ZAR,17.8706
