amount,base_currency,date,currency,exchange_rate
1.0,USD,2004-06-01,AUD,1.3988
1.0,USD,2004-06-01,BGN,1.5929
1.0,USD,2004-06-01,CAD,1.3656
1.0,USD,2004-06-01,CHF,1.2493
1.0,USD,2004-06-01,CYP,0.47748
1.0,USD,2004-06-01,CZK,25.836
1.0,USD,2004-06-01,DKK,6.0811
1.0,USD,2004-06-01,EEK,12.7926
1.0,USD,2004-06-01,EUR,0.81759
1.0,USD,2004-06-01,GBP,0.54435
1.0,USD,2004-06-01,HKD,7.7958
1.0,USD,2004-06-01,HUF,205.54
1.0,USD,2004-06-01,ISK,71.499
1.0,USD,2004-06-01,JPY,109.59
1.0,USD,2004-06-01,KRW,1160.55
1.0,USD,2004-06-01,LTL,2.823
1.0,USD,2004-06-01,LVL,0.53896
1.0,USD,2004-06-01,MTL,0.34813
1.0,USD,2004-06-01,NOK,6.6879
1.0,USD,2004-06-01,NZD,1.5799
1.0,USD,2004-06-01,PLN,3.7997
1.0,USD,2004-06-01,ROL,33338.0
1.0,USD,2004-06-01,SEK,7.4417
1.0,USD,2004-06-01,SGD,1.7005
1.0,USD,2004-06-01,SIT,195.5
1.0,USD,2004-06-01,SKK,32.679
1.0,USD,2004-06-01,TRL,1501062.0
1.0,USD,2004-06-01,ZAR,6.4274
