amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-05-21,AUD,1.2205
1.0,USD,2007-05-21,BGN,1.4548
1.0,USD,2007-05-21,CAD,1.0868
1.0,USD,2007-05-21,CHF,1.2319
1.0,USD,2007-05-21,CNY,7.6673
1.0,USD,2007-05-21,CYP,0.4338
1.0,USD,2007-05-21,CZK,20.949
1.0,USD,2007-05-21,DKK,5.544
1.0,USD,2007-05-21,EEK,11.6384
1.0,USD,2007-05-21,EUR,0.74383
1.0,USD,2007-05-21,GBP,0.50777
1.0,USD,2007-05-21,HKD,7.8213
1.0,USD,2007-05-21,HRK,5.4467
1.0,USD,2007-05-21,HUF,185.13
1.0,USD,2007-05-21,IDR,8760.0
1.0,USD,2007-05-21,ISK,63.396
1.0,USD,2007-05-21,JPY,121.48
1.0,USD,2007-05-21,KRW,930.1
1.0,USD,2007-05-21,LTL,2.5683
1.0,USD,2007-05-21,LVL,0.51785
1.0,USD,2007-05-21,MTL,0.31932
1.0,USD,2007-05-21,MYR,3.392
1.0,USD,2007-05-21,NOK,6.0748
1.0,USD,2007-05-21,NZD,1.3725
1.0,USD,2007-05-21,PHP,46.24
1.0,USD,2007-05-21,PLN,2.8039
1.0,USD,2007-05-21,RON,2.4229
1.0,USD,2007-05-21,RUB,25.918
1.0,USD,2007-05-21,SEK,6.8571
1.0,USD,2007-05-21,SGD,1.526
1.0,USD,2007-05-21,SKK,25.062
1.0,USD,2007-05-21,THB,33.094
1.0,USD,2007-05-21,TRY,1.3225
1.0,USD,2007-05-21,ZAR,7.0028
