amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-05-15,AUD,1.2025
1.0,USD,2007-05-15,BGN,1.4447
1.0,USD,2007-05-15,CAD,1.1029
1.0,USD,2007-05-15,CHF,1.2192
1.0,USD,2007-05-15,CNY,7.6868
1.0,USD,2007-05-15,CYP,0.43079
1.0,USD,2007-05-15,CZK,20.884
1.0,USD,2007-05-15,DKK,5.5045
1.0,USD,2007-05-15,EEK,11.5575
1.0,USD,2007-05-15,EUR,0.73866
1.0,USD,2007-05-15,GBP,0.50587
1.0,USD,2007-05-15,HKD,7.8144
1.0,USD,2007-05-15,HRK,5.4114
1.0,USD,2007-05-15,HUF,183.76
1.0,USD,2007-05-15,IDR,8805.0
1.0,USD,2007-05-15,ISK,63.481
1.0,USD,2007-05-15,JPY,120.46
1.0,USD,2007-05-15,KRW,924.3
1.0,USD,2007-05-15,LTL,2.5505
1.0,USD,2007-05-15,LVL,0.51426
1.0,USD,2007-05-15,MTL,0.31711
1.0,USD,2007-05-15,MYR,3.402
1.0,USD,2007-05-15,NOK,6.0522
1.0,USD,2007-05-15,NZD,1.3599
1.0,USD,2007-05-15,PHP,47.05
1.0,USD,2007-05-15,PLN,2.7946
1.0,USD,2007-05-15,RON,2.425
1.0,USD,2007-05-15,RUB,25.804
1.0,USD,2007-05-15,SEK,6.7927
1.0,USD,2007-05-15,SGD,1.5182
1.0,USD,2007-05-15,SKK,24.865
1.0,USD,2007-05-15,THB,33.257
1.0,USD,2007-05-15,TRY,1.337
1.0,USD,2007-05-15,ZAR,6.9537
