amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-05-14,AUD,1.2013
1.0,USD,2007-05-14,BGN,1.4435
1.0,USD,2007-05-14,CAD,1.108
1.0,USD,2007-05-14,CHF,1.2189
1.0,USD,2007-05-14,CNY,7.6803
1.0,USD,2007-05-14,CYP,0.43044
1.0,USD,2007-05-14,CZK,20.878
1.0,USD,2007-05-14,DKK,5.4995
1.0,USD,2007-05-14,EEK,11.5482
1.0,USD,2007-05-14,EUR,0.73806
1.0,USD,2007-05-14,GBP,0.50509
1.0,USD,2007-05-14,HKD,7.8125
1.0,USD,2007-05-14,HRK,5.4015
1.0,USD,2007-05-14,HUF,182.47
1.0,USD,2007-05-14,IDR,8800.0
1.0,USD,2007-05-14,ISK,63.643
1.0,USD,2007-05-14,JPY,120.35
1.0,USD,2007-05-14,KRW,924.2
1.0,USD,2007-05-14,LTL,2.5484
1.0,USD,2007-05-14,LVL,0.51391
1.0,USD,2007-05-14,MTL,0.31685
1.0,USD,2007-05-14,MYR,3.4015
1.0,USD,2007-05-14,NOK,6.051
1.0,USD,2007-05-14,NZD,1.3532
1.0,USD,2007-05-14,PHP,47.135
1.0,USD,2007-05-14,PLN,2.7787
1.0,USD,2007-05-14,RON,2.4179
1.0,USD,2007-05-14,RUB,25.791
1.0,USD,2007-05-14,SEK,6.8133
1.0,USD,2007-05-14,SGD,1.5159
1.0,USD,2007-05-14,SKK,24.787
1.0,USD,2007-05-14,THB,33.39
1.0,USD,2007-05-14,TRY,1.3352
1.0,USD,2007-05-14,ZAR,6.9528
