amount,base_currency,date,currency,exchange_rate
1.0,USD,2026-02-09,AUD,1.417
1.0,USD,2026-02-09,BRL,5.1931
1.0,USD,2026-02-09,CAD,1.3608
1.0,USD,2026-02-09,CHF,0.76981
1.0,USD,2026-02-09,CNY,6.9225
1.0,USD,2026-02-09,CZK,20.374
1.0,USD,2026-02-09,DKK,6.284
1.0,USD,2026-02-09,EUR,0.84133
1.0,USD,2026-02-09,GBP,0.73204
1.0,USD,2026-02-09,HKD,7.8149
1.0,USD,2026-02-09,HUF,317.25
1.0,USD,2026-02-09,IDR,16827.0
1.0,USD,2026-02-09,ILS,3.0975
1.0,USD,2026-02-09,INR,90.73
1.0,USD,2026-02-09,ISK,121.99
1.0,USD,2026-02-09,JPY,156.19
1.0,USD,2026-02-09,KRW,1462.05
1.0,USD,2026-02-09,MXN,17.2118
1.0,USD,2026-02-09,MYR,3.9345
1.0,USD,2026-02-09,NOK,9.6155
1.0,USD,2026-02-09,NZD,1.6562
1.0,USD,2026-02-09,PHP,58.486
1.0,USD,2026-02-09,PLN,3.5435
1.0,USD,2026-02-09,RON,4.2843
1.0,USD,2026-02-09,SEK,8.9605
1.0,USD,2026-02-09,SGD,1.2676
1.0,USD,2026-02-09,THB,31.175
1.0,USD,2026-02-09,TRY,43.589
1.0,USD,2026-02-09,ZAR,15.9753
