amount,base_currency,date,currency,exchange_rate
1.0,USD,2026-02-20,AUD,1.419
1.0,USD,2026-02-20,BRL,5.2144
1.0,USD,2026-02-20,CAD,1.3693
1.0,USD,2026-02-20,CHF,0.77607
1.0,USD,2026-02-20,CNY,6.9086
1.0,USD,2026-02-20,CZK,20.601
1.0,USD,2026-02-20,DKK,6.3496
1.0,USD,2026-02-20,EUR,0.84983
1.0,USD,2026-02-20,GBP,0.74174
1.0,USD,2026-02-20,HKD,7.8152
1.0,USD,2026-02-20,HUF,322.64
1.0,USD,2026-02-20,IDR,16889.0
1.0,USD,2026-02-20,ILS,3.1259
1.0,USD,2026-02-20,INR,90.95
1.0,USD,2026-02-20,ISK,123.14
1.0,USD,2026-02-20,JPY,155.21
1.0,USD,2026-02-20,KRW,1449.66
1.0,USD,2026-02-20,MXN,17.2006
1.0,USD,2026-02-20,MYR,3.903
1.0,USD,2026-02-20,NOK,9.564
1.0,USD,2026-02-20,NZD,1.6795
1.0,USD,2026-02-20,PHP,58.152
1.0,USD,2026-02-20,PLN,3.5895
1.0,USD,2026-02-20,RON,4.3323
1.0,USD,2026-02-20,SEK,9.0716
1.0,USD,2026-02-20,SGD,1.2689
1.0,USD,2026-02-20,THB,31.205
1.0,USD,2026-02-20,TRY,43.846
1.0,USD,2026-02-20,ZAR,16.0973
