amount,base_currency,date,currency,exchange_rate
1.0,USD,2006-10-06,AUD,1.3399
1.0,USD,2006-10-06,BGN,1.5444
1.0,USD,2006-10-06,CAD,1.124
1.0,USD,2006-10-06,CHF,1.254
1.0,USD,2006-10-06,CNY,7.9041
1.0,USD,2006-10-06,CYP,0.45539
1.0,USD,2006-10-06,CZK,22.268
1.0,USD,2006-10-06,DKK,5.8875
1.0,USD,2006-10-06,EEK,12.3552
1.0,USD,2006-10-06,EUR,0.78964
1.0,USD,2006-10-06,GBP,0.53135
1.0,USD,2006-10-06,HKD,7.7844
1.0,USD,2006-10-06,HRK,5.8431
1.0,USD,2006-10-06,HUF,216.17
1.0,USD,2006-10-06,IDR,9207.0
1.0,USD,2006-10-06,ISK,67.972
1.0,USD,2006-10-06,JPY,118.03
1.0,USD,2006-10-06,KRW,949.15
1.0,USD,2006-10-06,LTL,2.7265
1.0,USD,2006-10-06,LVL,0.54967
1.0,USD,2006-10-06,MTL,0.33899
1.0,USD,2006-10-06,MYR,3.6875
1.0,USD,2006-10-06,NOK,6.6578
1.0,USD,2006-10-06,NZD,1.5054
1.0,USD,2006-10-06,PHP,50.0
1.0,USD,2006-10-06,PLN,3.1031
1.0,USD,2006-10-06,RON,2.7767
1.0,USD,2006-10-06,RUB,26.83
1.0,USD,2006-10-06,SEK,7.3261
1.0,USD,2006-10-06,SGD,1.5843
1.0,USD,2006-10-06,SIT,189.22
1.0,USD,2006-10-06,SKK,29.305
1.0,USD,2006-10-06,THB,37.494
1.0,USD,2006-10-06,TRY,1.4934
1.0,USD,2006-10-06,ZAR,7.8156
