amount,base_currency,date,currency,exchange_rate
1.0,USD,2019-02-06,AUD,1.4014
1.0,USD,2019-02-06,BGN,1.7165
1.0,USD,2019-02-06,BRL,3.6876
1.0,USD,2019-02-06,CAD,1.3182
1.0,USD,2019-02-06,CHF,1.0
1.0,USD,2019-02-06,CNY,6.7448
1.0,USD,2019-02-06,CZK,22.627
1.0,USD,2019-02-06,DKK,6.5519
1.0,USD,2019-02-06,EUR,0.87765
1.0,USD,2019-02-06,GBP,0.7712
1.0,USD,2019-02-06,HKD,7.8461
1.0,USD,2019-02-06,HRK,6.5077
1.0,USD,2019-02-06,HUF,279.65
1.0,USD,2019-02-06,IDR,13922.0
1.0,USD,2019-02-06,ILS,3.6167
1.0,USD,2019-02-06,INR,71.573
1.0,USD,2019-02-06,ISK,120.24
1.0,USD,2019-02-06,JPY,109.75
1.0,USD,2019-02-06,KRW,1120.84
1.0,USD,2019-02-06,MXN,19.0995
1.0,USD,2019-02-06,MYR,4.0857
1.0,USD,2019-02-06,NOK,8.5061
1.0,USD,2019-02-06,NZD,1.4586
1.0,USD,2019-02-06,PHP,52.365
1.0,USD,2019-02-06,PLN,3.7672
1.0,USD,2019-02-06,RON,4.1626
1.0,USD,2019-02-06,RUB,65.757
1.0,USD,2019-02-06,SEK,9.1503
1.0,USD,2019-02-06,SGD,1.3533
1.0,USD,2019-02-06,THB,31.23
1.0,USD,2019-02-06,TRY,5.2142
1.0,USD,2019-02-06,ZAR,13.4608
