amount,base_currency,date,currency,exchange_rate
1.0,USD,2011-07-05,AUD,0.93534
1.0,USD,2011-07-05,BGN,1.3525
1.0,USD,2011-07-05,BRL,1.5608
1.0,USD,2011-07-05,CAD,0.96321
1.0,USD,2011-07-05,CHF,0.84455
1.0,USD,2011-07-05,CNY,6.4676
1.0,USD,2011-07-05,CZK,16.8176
1.0,USD,2011-07-05,DKK,5.1581
1.0,USD,2011-07-05,EUR,0.69152
1.0,USD,2011-07-05,GBP,0.62126
1.0,USD,2011-07-05,HKD,7.782
1.0,USD,2011-07-05,HRK,5.1165
1.0,USD,2011-07-05,HUF,183.0
1.0,USD,2011-07-05,IDR,8532.0
1.0,USD,2011-07-05,ILS,3.4087
1.0,USD,2011-07-05,INR,44.395
1.0,USD,2011-07-05,JPY,81.07
1.0,USD,2011-07-05,KRW,1066.38
1.0,USD,2011-07-05,LTL,2.3877
1.0,USD,2011-07-05,LVL,0.49035
1.0,USD,2011-07-05,MXN,11.6173
1.0,USD,2011-07-05,MYR,3.0075
1.0,USD,2011-07-05,NOK,5.361
1.0,USD,2011-07-05,NZD,1.2072
1.0,USD,2011-07-05,PHP,43.032
1.0,USD,2011-07-05,PLN,2.7315
1.0,USD,2011-07-05,RON,2.8909
1.0,USD,2011-07-05,RUB,27.878
1.0,USD,2011-07-05,SEK,6.2794
1.0,USD,2011-07-05,SGD,1.2285
1.0,USD,2011-07-05,THB,30.5
1.0,USD,2011-07-05,TRY,1.6273
1.0,USD,2011-07-05,ZAR,6.7493
