amount,base_currency,date,currency,exchange_rate
1.0,USD,2014-01-22,AUD,1.1272
1.0,USD,2014-01-22,BGN,1.4417
1.0,USD,2014-01-22,BRL,2.3641
1.0,USD,2014-01-22,CAD,1.0966
1.0,USD,2014-01-22,CHF,0.91
1.0,USD,2014-01-22,CNY,6.0524
1.0,USD,2014-01-22,CZK,20.297
1.0,USD,2014-01-22,DKK,5.5007
1.0,USD,2014-01-22,EUR,0.73714
1.0,USD,2014-01-22,GBP,0.60372
1.0,USD,2014-01-22,HKD,7.7574
1.0,USD,2014-01-22,HRK,5.6306
1.0,USD,2014-01-22,HUF,222.75
1.0,USD,2014-01-22,IDR,12142.0
1.0,USD,2014-01-22,ILS,3.4892
1.0,USD,2014-01-22,INR,61.883
1.0,USD,2014-01-22,JPY,104.36
1.0,USD,2014-01-22,KRW,1069.3
1.0,USD,2014-01-22,LTL,2.5452
1.0,USD,2014-01-22,MXN,13.301
1.0,USD,2014-01-22,MYR,3.3318
1.0,USD,2014-01-22,NOK,6.1665
1.0,USD,2014-01-22,NZD,1.1992
1.0,USD,2014-01-22,PHP,45.304
1.0,USD,2014-01-22,PLN,3.0702
1.0,USD,2014-01-22,RON,3.3367
1.0,USD,2014-01-22,RUB,33.889
1.0,USD,2014-01-22,SEK,6.4837
1.0,USD,2014-01-22,SGD,1.278
1.0,USD,2014-01-22,THB,32.9
1.0,USD,2014-01-22,TRY,2.2581
1.0,USD,2014-01-22,ZAR,10.8387
