amount,base_currency,date,currency,exchange_rate
1.0,USD,2014-01-27,AUD,1.1435
1.0,USD,2014-01-27,BGN,1.432
1.0,USD,2014-01-27,BRL,2.3976
1.0,USD,2014-01-27,CAD,1.1041
1.0,USD,2014-01-27,CHF,0.89815
1.0,USD,2014-01-27,CNY,6.0472
1.0,USD,2014-01-27,CZK,20.116
1.0,USD,2014-01-27,DKK,5.4635
1.0,USD,2014-01-27,EUR,0.73217
1.0,USD,2014-01-27,GBP,0.60408
1.0,USD,2014-01-27,HKD,7.7647
1.0,USD,2014-01-27,HRK,5.5978
1.0,USD,2014-01-27,HUF,223.26
1.0,USD,2014-01-27,IDR,12166.0
1.0,USD,2014-01-27,ILS,3.4931
1.0,USD,2014-01-27,INR,63.099
1.0,USD,2014-01-27,JPY,102.79
1.0,USD,2014-01-27,KRW,1081.58
1.0,USD,2014-01-27,LTL,2.528
1.0,USD,2014-01-27,MXN,13.395
1.0,USD,2014-01-27,MYR,3.3425
1.0,USD,2014-01-27,NOK,6.1781
1.0,USD,2014-01-27,NZD,1.2125
1.0,USD,2014-01-27,PHP,45.367
1.0,USD,2014-01-27,PLN,3.0732
1.0,USD,2014-01-27,RON,3.322
1.0,USD,2014-01-27,RUB,34.572
1.0,USD,2014-01-27,SEK,6.4473
1.0,USD,2014-01-27,SGD,1.2772
1.0,USD,2014-01-27,THB,32.89
1.0,USD,2014-01-27,TRY,2.3173
1.0,USD,2014-01-27,ZAR,11.1465
