amount,base_currency,date,currency,exchange_rate
1.0,USD,2021-03-24,AUD,1.3135
1.0,USD,2021-03-24,BGN,1.654
1.0,USD,2021-03-24,BRL,5.5186
1.0,USD,2021-03-24,CAD,1.2587
1.0,USD,2021-03-24,CHF,0.93598
1.0,USD,2021-03-24,CNY,6.5229
1.0,USD,2021-03-24,CZK,22.162
1.0,USD,2021-03-24,DKK,6.2884
1.0,USD,2021-03-24,EUR,0.84567
1.0,USD,2021-03-24,GBP,0.72939
1.0,USD,2021-03-24,HKD,7.7685
1.0,USD,2021-03-24,HRK,6.4042
1.0,USD,2021-03-24,HUF,308.61
1.0,USD,2021-03-24,IDR,14446.0
1.0,USD,2021-03-24,ILS,3.2912
1.0,USD,2021-03-24,INR,72.609
1.0,USD,2021-03-24,ISK,126.93
1.0,USD,2021-03-24,JPY,108.75
1.0,USD,2021-03-24,KRW,1131.6
1.0,USD,2021-03-24,MXN,20.739
1.0,USD,2021-03-24,MYR,4.1305
1.0,USD,2021-03-24,NOK,8.5888
1.0,USD,2021-03-24,NZD,1.4345
1.0,USD,2021-03-24,PHP,48.599
1.0,USD,2021-03-24,PLN,3.9137
1.0,USD,2021-03-24,RON,4.1336
1.0,USD,2021-03-24,RUB,76.279
1.0,USD,2021-03-24,SEK,8.5949
1.0,USD,2021-03-24,SGD,1.346
1.0,USD,2021-03-24,THB,31.0
1.0,USD,2021-03-24,TRY,7.95
1.0,USD,2021-03-24,ZAR,14.8201
