amount,base_currency,date,currency,exchange_rate
1.0,USD,2015-06-22,AUD,1.2883
1.0,USD,2015-06-22,BGN,1.7239
1.0,USD,2015-06-22,BRL,3.0929
1.0,USD,2015-06-22,CAD,1.2234
1.0,USD,2015-06-22,CHF,0.91979
1.0,USD,2015-06-22,CNY,6.2094
1.0,USD,2015-06-22,CZK,23.981
1.0,USD,2015-06-22,DKK,6.5769
1.0,USD,2015-06-22,EUR,0.88145
1.0,USD,2015-06-22,GBP,0.63191
1.0,USD,2015-06-22,HKD,7.7518
1.0,USD,2015-06-22,HRK,6.6739
1.0,USD,2015-06-22,HUF,273.98
1.0,USD,2015-06-22,IDR,13293.0
1.0,USD,2015-06-22,ILS,3.8374
1.0,USD,2015-06-22,INR,63.526
1.0,USD,2015-06-22,JPY,123.23
1.0,USD,2015-06-22,KRW,1100.94
1.0,USD,2015-06-22,MXN,15.3255
1.0,USD,2015-06-22,MYR,3.7325
1.0,USD,2015-06-22,NOK,7.7056
1.0,USD,2015-06-22,NZD,1.453
1.0,USD,2015-06-22,PHP,44.978
1.0,USD,2015-06-22,PLN,3.669
1.0,USD,2015-06-22,RON,3.952
1.0,USD,2015-06-22,RUB,53.916
1.0,USD,2015-06-22,SEK,8.1316
1.0,USD,2015-06-22,SGD,1.3346
1.0,USD,2015-06-22,THB,33.652
1.0,USD,2015-06-22,TRY,2.6803
1.0,USD,2015-06-22,ZAR,12.156
