amount,base_currency,date,currency,exchange_rate
1.0,USD,2000-10-24,AUD,1.8915
1.0,USD,2000-10-24,BGN,2.3207
1.0,USD,2000-10-24,CAD,1.5119
1.0,USD,2000-10-24,CHF,1.7906
1.0,USD,2000-10-24,CYP,0.68258
1.0,USD,2000-10-24,CZK,41.667
1.0,USD,2000-10-24,DKK,8.8775
1.0,USD,2000-10-24,EEK,18.658
1.0,USD,2000-10-24,EUR,1.1925
1.0,USD,2000-10-24,GBP,0.68805
1.0,USD,2000-10-24,HKD,7.7992
1.0,USD,2000-10-24,HUF,313.15
1.0,USD,2000-10-24,ISK,86.32
1.0,USD,2000-10-24,JPY,108.23
1.0,USD,2000-10-24,KRW,1136.5
1.0,USD,2000-10-24,LTL,4.0017
1.0,USD,2000-10-24,LVL,0.62449
1.0,USD,2000-10-24,MTL,0.46375
1.0,USD,2000-10-24,NOK,9.4759
1.0,USD,2000-10-24,NZD,2.4773
1.0,USD,2000-10-24,PLN,4.6715
1.0,USD,2000-10-24,ROL,24627.0
1.0,USD,2000-10-24,SEK,10.0772
1.0,USD,2000-10-24,SGD,1.753
1.0,USD,2000-10-24,SIT,250.75
1.0,USD,2000-10-24,SKK,51.748
1.0,USD,2000-10-24,TRL,683560.0
1.0,USD,2000-10-24,ZAR,7.5661
