amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-08-10,AUD,1.5216
1.0,USD,2023-08-10,BGN,1.7749
1.0,USD,2023-08-10,BRL,4.889
1.0,USD,2023-08-10,CAD,1.3399
1.0,USD,2023-08-10,CHF,0.87286
1.0,USD,2023-08-10,CNY,7.2088
1.0,USD,2023-08-10,CZK,21.983
1.0,USD,2023-08-10,DKK,6.7621
1.0,USD,2023-08-10,EUR,0.90752
1.0,USD,2023-08-10,GBP,0.78331
1.0,USD,2023-08-10,HKD,7.8162
1.0,USD,2023-08-10,HUF,349.51
1.0,USD,2023-08-10,IDR,15174.0
1.0,USD,2023-08-10,ILS,3.7186
1.0,USD,2023-08-10,INR,82.68
1.0,USD,2023-08-10,ISK,131.14
1.0,USD,2023-08-10,JPY,143.78
1.0,USD,2023-08-10,KRW,1312.57
1.0,USD,2023-08-10,MXN,17.0123
1.0,USD,2023-08-10,MYR,4.571
1.0,USD,2023-08-10,NOK,10.1447
1.0,USD,2023-08-10,NZD,1.6447
1.0,USD,2023-08-10,PHP,56.103
1.0,USD,2023-08-10,PLN,4.0428
1.0,USD,2023-08-10,RON,4.4861
1.0,USD,2023-08-10,SEK,10.6126
1.0,USD,2023-08-10,SGD,1.3455
1.0,USD,2023-08-10,THB,35.015
1.0,USD,2023-08-10,TRY,27.039
1.0,USD,2023-08-10,ZAR,18.7739
