amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-08-21,AUD,1.558
1.0,USD,2023-08-21,BGN,1.793
1.0,USD,2023-08-21,BRL,4.9633
1.0,USD,2023-08-21,CAD,1.3497
1.0,USD,2023-08-21,CHF,0.87899
1.0,USD,2023-08-21,CNY,7.2842
1.0,USD,2023-08-21,CZK,22.021
1.0,USD,2023-08-21,DKK,6.832
1.0,USD,2023-08-21,EUR,0.91676
1.0,USD,2023-08-21,GBP,0.7836
1.0,USD,2023-08-21,HKD,7.8372
1.0,USD,2023-08-21,HUF,349.95
1.0,USD,2023-08-21,IDR,15326.0
1.0,USD,2023-08-21,ILS,3.7949
1.0,USD,2023-08-21,INR,83.11
1.0,USD,2023-08-21,ISK,131.74
1.0,USD,2023-08-21,JPY,145.9
1.0,USD,2023-08-21,KRW,1338.76
1.0,USD,2023-08-21,MXN,17.045
1.0,USD,2023-08-21,MYR,4.6485
1.0,USD,2023-08-21,NOK,10.5615
1.0,USD,2023-08-21,NZD,1.6875
1.0,USD,2023-08-21,PHP,56.42
1.0,USD,2023-08-21,PLN,4.1057
1.0,USD,2023-08-21,RON,4.5293
1.0,USD,2023-08-21,SEK,10.9181
1.0,USD,2023-08-21,SGD,1.356
1.0,USD,2023-08-21,THB,35.125
1.0,USD,2023-08-21,TRY,27.164
1.0,USD,2023-08-21,ZAR,18.9549
