amount,base_currency,date,currency,exchange_rate
1.0,USD,2018-03-20,AUD,1.298
1.0,USD,2018-03-20,BGN,1.5932
1.0,USD,2018-03-20,BRL,3.2918
1.0,USD,2018-03-20,CAD,1.3066
1.0,USD,2018-03-20,CHF,0.95479
1.0,USD,2018-03-20,CNY,6.333
1.0,USD,2018-03-20,CZK,20.71
1.0,USD,2018-03-20,DKK,6.0675
1.0,USD,2018-03-20,EUR,0.8146
1.0,USD,2018-03-20,GBP,0.71452
1.0,USD,2018-03-20,HKD,7.8442
1.0,USD,2018-03-20,HRK,6.0625
1.0,USD,2018-03-20,HUF,253.45
1.0,USD,2018-03-20,IDR,13761.0
1.0,USD,2018-03-20,ILS,3.4817
1.0,USD,2018-03-20,INR,65.2
1.0,USD,2018-03-20,ISK,99.79
1.0,USD,2018-03-20,JPY,106.48
1.0,USD,2018-03-20,KRW,1071.14
1.0,USD,2018-03-20,MXN,18.7431
1.0,USD,2018-03-20,MYR,3.9175
1.0,USD,2018-03-20,NOK,7.7275
1.0,USD,2018-03-20,NZD,1.388
1.0,USD,2018-03-20,PHP,52.074
1.0,USD,2018-03-20,PLN,3.4439
1.0,USD,2018-03-20,RON,3.8012
1.0,USD,2018-03-20,RUB,57.712
1.0,USD,2018-03-20,SEK,8.1918
1.0,USD,2018-03-20,SGD,1.3175
1.0,USD,2018-03-20,THB,31.2
1.0,USD,2018-03-20,TRY,3.9295
1.0,USD,2018-03-20,ZAR,11.9573
