amount,base_currency,date,currency,exchange_rate
1.0,USD,2018-03-08,AUD,1.2811
1.0,USD,2018-03-08,BGN,1.5746
1.0,USD,2018-03-08,BRL,3.2414
1.0,USD,2018-03-08,CAD,1.2917
1.0,USD,2018-03-08,CHF,0.94445
1.0,USD,2018-03-08,CNY,6.3357
1.0,USD,2018-03-08,CZK,20.471
1.0,USD,2018-03-08,DKK,5.9983
1.0,USD,2018-03-08,EUR,0.80509
1.0,USD,2018-03-08,GBP,0.72027
1.0,USD,2018-03-08,HKD,7.838
1.0,USD,2018-03-08,HRK,5.987
1.0,USD,2018-03-08,HUF,251.2
1.0,USD,2018-03-08,IDR,13779.0
1.0,USD,2018-03-08,ILS,3.45
1.0,USD,2018-03-08,INR,65.132
1.0,USD,2018-03-08,ISK,99.43
1.0,USD,2018-03-08,JPY,106.13
1.0,USD,2018-03-08,KRW,1071.84
1.0,USD,2018-03-08,MXN,18.6925
1.0,USD,2018-03-08,MYR,3.9065
1.0,USD,2018-03-08,NOK,7.8202
1.0,USD,2018-03-08,NZD,1.3769
1.0,USD,2018-03-08,PHP,52.046
1.0,USD,2018-03-08,PLN,3.3848
1.0,USD,2018-03-08,RON,3.7507
1.0,USD,2018-03-08,RUB,56.895
1.0,USD,2018-03-08,SEK,8.2258
1.0,USD,2018-03-08,SGD,1.3154
1.0,USD,2018-03-08,THB,31.335
1.0,USD,2018-03-08,TRY,3.8102
1.0,USD,2018-03-08,ZAR,11.8887
