amount,base_currency,date,currency,exchange_rate
1.0,USD,2017-01-03,AUD,1.3854
1.0,USD,2017-01-03,BGN,1.8833
1.0,USD,2017-01-03,BRL,3.2659
1.0,USD,2017-01-03,CAD,1.3444
1.0,USD,2017-01-03,CHF,1.0305
1.0,USD,2017-01-03,CNY,6.9605
1.0,USD,2017-01-03,CZK,26.018
1.0,USD,2017-01-03,DKK,7.1585
1.0,USD,2017-01-03,EUR,0.96293
1.0,USD,2017-01-03,GBP,0.8143
1.0,USD,2017-01-03,HKD,7.7568
1.0,USD,2017-01-03,HRK,7.285
1.0,USD,2017-01-03,HUF,297.49
1.0,USD,2017-01-03,IDR,13479.0
1.0,USD,2017-01-03,ILS,3.8666
1.0,USD,2017-01-03,INR,68.369
1.0,USD,2017-01-03,JPY,118.2
1.0,USD,2017-01-03,KRW,1206.96
1.0,USD,2017-01-03,MXN,20.697
1.0,USD,2017-01-03,MYR,4.4925
1.0,USD,2017-01-03,NOK,8.6676
1.0,USD,2017-01-03,NZD,1.4459
1.0,USD,2017-01-03,PHP,49.846
1.0,USD,2017-01-03,PLN,4.2305
1.0,USD,2017-01-03,RON,4.3551
1.0,USD,2017-01-03,RUB,60.58
1.0,USD,2017-01-03,SEK,9.1813
1.0,USD,2017-01-03,SGD,1.4503
1.0,USD,2017-01-03,THB,35.905
1.0,USD,2017-01-03,TRY,3.588
1.0,USD,2017-01-03,ZAR,13.7545
