amount,base_currency,date,currency,exchange_rate
1.0,USD,2010-09-06,AUD,1.0899
1.0,USD,2010-09-06,BGN,1.5192
1.0,USD,2010-09-06,BRL,1.7362
1.0,USD,2010-09-06,CAD,1.0346
1.0,USD,2010-09-06,CHF,1.0152
1.0,USD,2010-09-06,CNY,6.7874
1.0,USD,2010-09-06,CZK,19.1883
1.0,USD,2010-09-06,DKK,5.7837
1.0,USD,2010-09-06,EEK,12.1536
1.0,USD,2010-09-06,EUR,0.77676
1.0,USD,2010-09-06,GBP,0.65112
1.0,USD,2010-09-06,HKD,7.7674
1.0,USD,2010-09-06,HRK,5.6703
1.0,USD,2010-09-06,HUF,221.14
1.0,USD,2010-09-06,IDR,8989.0
1.0,USD,2010-09-06,INR,46.54
1.0,USD,2010-09-06,JPY,84.22
1.0,USD,2010-09-06,KRW,1170.44
1.0,USD,2010-09-06,LTL,2.682
1.0,USD,2010-09-06,LVL,0.55096
1.0,USD,2010-09-06,MXN,12.9441
1.0,USD,2010-09-06,MYR,3.1146
1.0,USD,2010-09-06,NOK,6.1209
1.0,USD,2010-09-06,NZD,1.3813
1.0,USD,2010-09-06,PHP,44.382
1.0,USD,2010-09-06,PLN,3.0552
1.0,USD,2010-09-06,RON,3.3298
1.0,USD,2010-09-06,RUB,30.635
1.0,USD,2010-09-06,SEK,7.2249
1.0,USD,2010-09-06,SGD,1.3453
1.0,USD,2010-09-06,THB,31.15
1.0,USD,2010-09-06,TRY,1.5026
1.0,USD,2010-09-06,ZAR,7.217
