amount,base_currency,date,currency,exchange_rate
1.0,USD,2010-09-16,AUD,1.0673
1.0,USD,2010-09-16,BGN,1.4955
1.0,USD,2010-09-16,BRL,1.7214
1.0,USD,2010-09-16,CAD,1.0264
1.0,USD,2010-09-16,CHF,1.0112
1.0,USD,2010-09-16,CNY,6.7248
1.0,USD,2010-09-16,CZK,18.8224
1.0,USD,2010-09-16,DKK,5.6938
1.0,USD,2010-09-16,EEK,11.9641
1.0,USD,2010-09-16,EUR,0.76464
1.0,USD,2010-09-16,GBP,0.64016
1.0,USD,2010-09-16,HKD,7.7676
1.0,USD,2010-09-16,HRK,5.5688
1.0,USD,2010-09-16,HUF,215.34
1.0,USD,2010-09-16,IDR,8961.0
1.0,USD,2010-09-16,INR,46.11
1.0,USD,2010-09-16,JPY,85.59
1.0,USD,2010-09-16,KRW,1162.3
1.0,USD,2010-09-16,LTL,2.6402
1.0,USD,2010-09-16,LVL,0.54183
1.0,USD,2010-09-16,MXN,12.7893
1.0,USD,2010-09-16,MYR,3.1067
1.0,USD,2010-09-16,NOK,6.0831
1.0,USD,2010-09-16,NZD,1.3807
1.0,USD,2010-09-16,PHP,44.25
1.0,USD,2010-09-16,PLN,3.0129
1.0,USD,2010-09-16,RON,3.2465
1.0,USD,2010-09-16,RUB,31.035
1.0,USD,2010-09-16,SEK,7.0485
1.0,USD,2010-09-16,SGD,1.3361
1.0,USD,2010-09-16,THB,30.795
1.0,USD,2010-09-16,TRY,1.4948
1.0,USD,2010-09-16,ZAR,7.1174
