amount,base_currency,date,currency,exchange_rate
1.0,USD,2008-02-21,AUD,1.0883
1.0,USD,2008-02-21,BGN,1.3272
1.0,USD,2008-02-21,BRL,1.7129
1.0,USD,2008-02-21,CAD,1.0128
1.0,USD,2008-02-21,CHF,1.0997
1.0,USD,2008-02-21,CNY,7.1413
1.0,USD,2008-02-21,CZK,17.025
1.0,USD,2008-02-21,DKK,5.0591
1.0,USD,2008-02-21,EEK,10.6179
1.0,USD,2008-02-21,EUR,0.67861
1.0,USD,2008-02-21,GBP,0.51079
1.0,USD,2008-02-21,HKD,7.7997
1.0,USD,2008-02-21,HRK,4.9429
1.0,USD,2008-02-21,HUF,179.17
1.0,USD,2008-02-21,IDR,9165.0
1.0,USD,2008-02-21,ISK,67.026
1.0,USD,2008-02-21,JPY,108.08
1.0,USD,2008-02-21,KRW,948.0
1.0,USD,2008-02-21,LTL,2.3431
1.0,USD,2008-02-21,LVL,0.47258
1.0,USD,2008-02-21,MXN,10.7715
1.0,USD,2008-02-21,MYR,3.221
1.0,USD,2008-02-21,NOK,5.3349
1.0,USD,2008-02-21,NZD,1.2497
1.0,USD,2008-02-21,PHP,40.57
1.0,USD,2008-02-21,PLN,2.4203
1.0,USD,2008-02-21,RON,2.4792
1.0,USD,2008-02-21,RUB,24.55
1.0,USD,2008-02-21,SEK,6.3203
1.0,USD,2008-02-21,SGD,1.4102
1.0,USD,2008-02-21,SKK,22.435
1.0,USD,2008-02-21,THB,31.4
1.0,USD,2008-02-21,TRY,1.2041
1.0,USD,2008-02-21,ZAR,7.784
