amount,base_currency,date,currency,exchange_rate
1.0,USD,2019-06-03,AUD,1.4374
1.0,USD,2019-06-03,BGN,1.7486
1.0,USD,2019-06-03,BRL,3.9202
1.0,USD,2019-06-03,CAD,1.3498
1.0,USD,2019-06-03,CHF,0.99794
1.0,USD,2019-06-03,CNY,6.9068
1.0,USD,2019-06-03,CZK,23.095
1.0,USD,2019-06-03,DKK,6.6768
1.0,USD,2019-06-03,EUR,0.89405
1.0,USD,2019-06-03,GBP,0.79229
1.0,USD,2019-06-03,HKD,7.8359
1.0,USD,2019-06-03,HRK,6.6321
1.0,USD,2019-06-03,HUF,289.43
1.0,USD,2019-06-03,IDR,14238.0
1.0,USD,2019-06-03,ILS,3.6296
1.0,USD,2019-06-03,INR,69.264
1.0,USD,2019-06-03,ISK,123.83
1.0,USD,2019-06-03,JPY,108.33
1.0,USD,2019-06-03,KRW,1183.24
1.0,USD,2019-06-03,MXN,19.7702
1.0,USD,2019-06-03,MYR,4.179
1.0,USD,2019-06-03,NOK,8.7419
1.0,USD,2019-06-03,NZD,1.5235
1.0,USD,2019-06-03,PHP,51.866
1.0,USD,2019-06-03,PLN,3.8295
1.0,USD,2019-06-03,RON,4.2358
1.0,USD,2019-06-03,RUB,65.384
1.0,USD,2019-06-03,SEK,9.4931
1.0,USD,2019-06-03,SGD,1.3704
1.0,USD,2019-06-03,THB,31.415
1.0,USD,2019-06-03,TRY,5.8842
1.0,USD,2019-06-03,ZAR,14.565
