amount,base_currency,date,currency,exchange_rate
1.0,USD,2020-02-13,AUD,1.485
1.0,USD,2020-02-13,BGN,1.7998
1.0,USD,2020-02-13,BRL,4.3418
1.0,USD,2020-02-13,CAD,1.3257
1.0,USD,2020-02-13,CHF,0.97847
1.0,USD,2020-02-13,CNY,6.9835
1.0,USD,2020-02-13,CZK,22.854
1.0,USD,2020-02-13,DKK,6.876
1.0,USD,2020-02-13,EUR,0.92022
1.0,USD,2020-02-13,GBP,0.76723
1.0,USD,2020-02-13,HKD,7.7664
1.0,USD,2020-02-13,HRK,6.8568
1.0,USD,2020-02-13,HUF,310.22
1.0,USD,2020-02-13,IDR,13704.0
1.0,USD,2020-02-13,ILS,3.4261
1.0,USD,2020-02-13,INR,71.271
1.0,USD,2020-02-13,ISK,126.71
1.0,USD,2020-02-13,JPY,109.7
1.0,USD,2020-02-13,KRW,1183.42
1.0,USD,2020-02-13,MXN,18.6261
1.0,USD,2020-02-13,MYR,4.1415
1.0,USD,2020-02-13,NOK,9.2404
1.0,USD,2020-02-13,NZD,1.5492
1.0,USD,2020-02-13,PHP,50.486
1.0,USD,2020-02-13,PLN,3.9121
1.0,USD,2020-02-13,RON,4.3844
1.0,USD,2020-02-13,RUB,63.514
1.0,USD,2020-02-13,SEK,9.646
1.0,USD,2020-02-13,SGD,1.3892
1.0,USD,2020-02-13,THB,31.139
1.0,USD,2020-02-13,TRY,6.059
1.0,USD,2020-02-13,ZAR,14.8443
