amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-05-23,AUD,1.5048
1.0,USD,2024-05-23,BGN,1.8019
1.0,USD,2024-05-23,BRL,5.1359
1.0,USD,2024-05-23,CAD,1.3665
1.0,USD,2024-05-23,CHF,0.91275
1.0,USD,2024-05-23,CNY,7.2395
1.0,USD,2024-05-23,CZK,22.792
1.0,USD,2024-05-23,DKK,6.8753
1.0,USD,2024-05-23,EUR,0.92132
1.0,USD,2024-05-23,GBP,0.78473
1.0,USD,2024-05-23,HKD,7.8081
1.0,USD,2024-05-23,HUF,356.62
1.0,USD,2024-05-23,IDR,16030.0
1.0,USD,2024-05-23,ILS,3.6727
1.0,USD,2024-05-23,INR,83.23
1.0,USD,2024-05-23,ISK,138.29
1.0,USD,2024-05-23,JPY,156.53
1.0,USD,2024-05-23,KRW,1360.48
1.0,USD,2024-05-23,MXN,16.6329
1.0,USD,2024-05-23,MYR,4.7045
1.0,USD,2024-05-23,NOK,10.6104
1.0,USD,2024-05-23,NZD,1.631
1.0,USD,2024-05-23,PHP,58.17
1.0,USD,2024-05-23,PLN,3.9276
1.0,USD,2024-05-23,RON,4.5839
1.0,USD,2024-05-23,SEK,10.6804
1.0,USD,2024-05-23,SGD,1.3485
1.0,USD,2024-05-23,THB,36.495
1.0,USD,2024-05-23,TRY,32.22
1.0,USD,2024-05-23,ZAR,18.3451
