amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-05-03,AUD,1.5199
1.0,USD,2024-05-03,BGN,1.8204
1.0,USD,2024-05-03,BRL,5.1113
1.0,USD,2024-05-03,CAD,1.3665
1.0,USD,2024-05-03,CHF,0.90692
1.0,USD,2024-05-03,CNY,7.2411
1.0,USD,2024-05-03,CZK,23.292
1.0,USD,2024-05-03,DKK,6.9418
1.0,USD,2024-05-03,EUR,0.93075
1.0,USD,2024-05-03,GBP,0.79647
1.0,USD,2024-05-03,HKD,7.8147
1.0,USD,2024-05-03,HUF,362.02
1.0,USD,2024-05-03,IDR,16054.0
1.0,USD,2024-05-03,ILS,3.7177
1.0,USD,2024-05-03,INR,83.46
1.0,USD,2024-05-03,ISK,139.89
1.0,USD,2024-05-03,JPY,153.22
1.0,USD,2024-05-03,KRW,1359.12
1.0,USD,2024-05-03,MXN,16.9477
1.0,USD,2024-05-03,MYR,4.74
1.0,USD,2024-05-03,NOK,10.8972
1.0,USD,2024-05-03,NZD,1.6709
1.0,USD,2024-05-03,PHP,57.141
1.0,USD,2024-05-03,PLN,4.0292
1.0,USD,2024-05-03,RON,4.6315
1.0,USD,2024-05-03,SEK,10.8338
1.0,USD,2024-05-03,SGD,1.3521
1.0,USD,2024-05-03,THB,36.78
1.0,USD,2024-05-03,TRY,32.342
1.0,USD,2024-05-03,ZAR,18.5175
