amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-05-10,AUD,1.5141
1.0,USD,2024-05-10,BGN,1.8145
1.0,USD,2024-05-10,BRL,5.1333
1.0,USD,2024-05-10,CAD,1.3681
1.0,USD,2024-05-10,CHF,0.90723
1.0,USD,2024-05-10,CNY,7.2249
1.0,USD,2024-05-10,CZK,23.134
1.0,USD,2024-05-10,DKK,6.9215
1.0,USD,2024-05-10,EUR,0.92773
1.0,USD,2024-05-10,GBP,0.79836
1.0,USD,2024-05-10,HKD,7.8141
1.0,USD,2024-05-10,HUF,359.7
1.0,USD,2024-05-10,IDR,16042.0
1.0,USD,2024-05-10,ILS,3.7194
1.0,USD,2024-05-10,INR,83.51
1.0,USD,2024-05-10,ISK,139.44
1.0,USD,2024-05-10,JPY,155.74
1.0,USD,2024-05-10,KRW,1366.29
1.0,USD,2024-05-10,MXN,16.7669
1.0,USD,2024-05-10,MYR,4.739
1.0,USD,2024-05-10,NOK,10.8299
1.0,USD,2024-05-10,NZD,1.6628
1.0,USD,2024-05-10,PHP,57.46
1.0,USD,2024-05-10,PLN,3.9863
1.0,USD,2024-05-10,RON,4.6162
1.0,USD,2024-05-10,SEK,10.8419
1.0,USD,2024-05-10,SGD,1.3537
1.0,USD,2024-05-10,THB,36.72
1.0,USD,2024-05-10,TRY,32.232
1.0,USD,2024-05-10,ZAR,18.4315
