amount,base_currency,date,currency,exchange_rate
1.0,USD,2025-02-12,AUD,1.5935
1.0,USD,2025-02-12,BGN,1.886
1.0,USD,2025-02-12,BRL,5.7678
1.0,USD,2025-02-12,CAD,1.4301
1.0,USD,2025-02-12,CHF,0.91196
1.0,USD,2025-02-12,CNY,7.309
1.0,USD,2025-02-12,CZK,24.18
1.0,USD,2025-02-12,DKK,7.1922
1.0,USD,2025-02-12,EUR,0.96432
1.0,USD,2025-02-12,GBP,0.80365
1.0,USD,2025-02-12,HKD,7.7887
1.0,USD,2025-02-12,HUF,388.26
1.0,USD,2025-02-12,IDR,16349.0
1.0,USD,2025-02-12,ILS,3.593
1.0,USD,2025-02-12,INR,86.89
1.0,USD,2025-02-12,ISK,141.18
1.0,USD,2025-02-12,JPY,153.54
1.0,USD,2025-02-12,KRW,1452.24
1.0,USD,2025-02-12,MXN,20.555
1.0,USD,2025-02-12,MYR,4.47
1.0,USD,2025-02-12,NOK,11.2459
1.0,USD,2025-02-12,NZD,1.7735
1.0,USD,2025-02-12,PHP,58.14
1.0,USD,2025-02-12,PLN,4.0225
1.0,USD,2025-02-12,RON,4.7991
1.0,USD,2025-02-12,SEK,10.8867
1.0,USD,2025-02-12,SGD,1.353
1.0,USD,2025-02-12,THB,34.105
1.0,USD,2025-02-12,TRY,36.096
1.0,USD,2025-02-12,ZAR,18.4569
