amount,base_currency,date,currency,exchange_rate
1.0,USD,2021-09-30,AUD,1.39
1.0,USD,2021-09-30,BGN,1.6891
1.0,USD,2021-09-30,BRL,5.409
1.0,USD,2021-09-30,CAD,1.2739
1.0,USD,2021-09-30,CHF,0.93531
1.0,USD,2021-09-30,CNY,6.464
1.0,USD,2021-09-30,CZK,22.018
1.0,USD,2021-09-30,DKK,6.422
1.0,USD,2021-09-30,EUR,0.86363
1.0,USD,2021-09-30,GBP,0.74318
1.0,USD,2021-09-30,HKD,7.7886
1.0,USD,2021-09-30,HRK,6.4677
1.0,USD,2021-09-30,HUF,311.07
1.0,USD,2021-09-30,IDR,14312.0
1.0,USD,2021-09-30,ILS,3.2268
1.0,USD,2021-09-30,INR,74.341
1.0,USD,2021-09-30,ISK,130.32
1.0,USD,2021-09-30,JPY,111.99
1.0,USD,2021-09-30,KRW,1184.54
1.0,USD,2021-09-30,MXN,20.506
1.0,USD,2021-09-30,MYR,4.1865
1.0,USD,2021-09-30,NOK,8.7788
1.0,USD,2021-09-30,NZD,1.4559
1.0,USD,2021-09-30,PHP,51.011
1.0,USD,2021-09-30,PLN,3.9897
1.0,USD,2021-09-30,RON,4.2728
1.0,USD,2021-09-30,RUB,72.839
1.0,USD,2021-09-30,SEK,8.7817
1.0,USD,2021-09-30,SGD,1.3611
1.0,USD,2021-09-30,THB,33.885
1.0,USD,2021-09-30,TRY,8.8938
1.0,USD,2021-09-30,ZAR,15.1679
