amount,base_currency,date,currency,exchange_rate
1.0,USD,2021-09-29,AUD,1.3825
1.0,USD,2021-09-29,BGN,1.6782
1.0,USD,2021-09-29,BRL,5.4246
1.0,USD,2021-09-29,CAD,1.2693
1.0,USD,2021-09-29,CHF,0.92921
1.0,USD,2021-09-29,CNY,6.4653
1.0,USD,2021-09-29,CZK,21.844
1.0,USD,2021-09-29,DKK,6.3806
1.0,USD,2021-09-29,EUR,0.85807
1.0,USD,2021-09-29,GBP,0.74175
1.0,USD,2021-09-29,HKD,7.7839
1.0,USD,2021-09-29,HRK,6.4334
1.0,USD,2021-09-29,HUF,308.56
1.0,USD,2021-09-29,IDR,14305.0
1.0,USD,2021-09-29,ILS,3.2113
1.0,USD,2021-09-29,INR,74.198
1.0,USD,2021-09-29,ISK,129.31
1.0,USD,2021-09-29,JPY,111.46
1.0,USD,2021-09-29,KRW,1185.17
1.0,USD,2021-09-29,MXN,20.343
1.0,USD,2021-09-29,MYR,4.1847
1.0,USD,2021-09-29,NOK,8.7034
1.0,USD,2021-09-29,NZD,1.4438
1.0,USD,2021-09-29,PHP,50.801
1.0,USD,2021-09-29,PLN,3.9695
1.0,USD,2021-09-29,RON,4.244
1.0,USD,2021-09-29,RUB,72.662
1.0,USD,2021-09-29,SEK,8.7378
1.0,USD,2021-09-29,SGD,1.3576
1.0,USD,2021-09-29,THB,33.885
1.0,USD,2021-09-29,TRY,8.8526
1.0,USD,2021-09-29,ZAR,15.0343
