amount,base_currency,date,currency,exchange_rate
1.0,USD,2005-04-06,AUD,1.3067
1.0,USD,2005-04-06,BGN,1.5208
1.0,USD,2005-04-06,CAD,1.2215
1.0,USD,2005-04-06,CHF,1.2059
1.0,USD,2005-04-06,CNY,8.2765
1.0,USD,2005-04-06,CYP,0.45428
1.0,USD,2005-04-06,CZK,23.294
1.0,USD,2005-04-06,DKK,5.7932
1.0,USD,2005-04-06,EEK,12.1669
1.0,USD,2005-04-06,EUR,0.7776
1.0,USD,2005-04-06,GBP,0.5327
1.0,USD,2005-04-06,HKD,7.7995
1.0,USD,2005-04-06,HRK,5.7659
1.0,USD,2005-04-06,HUF,192.25
1.0,USD,2005-04-06,IDR,9480.0
1.0,USD,2005-04-06,ISK,61.244
1.0,USD,2005-04-06,JPY,108.67
1.0,USD,2005-04-06,KRW,1013.4
1.0,USD,2005-04-06,LTL,2.6849
1.0,USD,2005-04-06,LVL,0.54129
1.0,USD,2005-04-06,MTL,0.33421
1.0,USD,2005-04-06,MYR,3.7999
1.0,USD,2005-04-06,NOK,6.3507
1.0,USD,2005-04-06,NZD,1.4068
1.0,USD,2005-04-06,PHP,54.725
1.0,USD,2005-04-06,PLN,3.2094
1.0,USD,2005-04-06,ROL,28376.0
1.0,USD,2005-04-06,RUB,27.873
1.0,USD,2005-04-06,SEK,7.1238
1.0,USD,2005-04-06,SGD,1.6624
1.0,USD,2005-04-06,SIT,186.38
1.0,USD,2005-04-06,SKK,30.26
1.0,USD,2005-04-06,THB,39.558
1.0,USD,2005-04-06,TRY,1.3579
1.0,USD,2005-04-06,ZAR,6.1255
