amount,base_currency,date,currency,exchange_rate
1.0,USD,2025-10-10,AUD,1.5258
1.0,USD,2025-10-10,BGN,1.6907
1.0,USD,2025-10-10,BRL,5.3667
1.0,USD,2025-10-10,CAD,1.402
1.0,USD,2025-10-10,CHF,0.80602
1.0,USD,2025-10-10,CNY,7.1228
1.0,USD,2025-10-10,CZK,21.005
1.0,USD,2025-10-10,DKK,6.455
1.0,USD,2025-10-10,EUR,0.86445
1.0,USD,2025-10-10,GBP,0.75285
1.0,USD,2025-10-10,HKD,7.782
1.0,USD,2025-10-10,HUF,337.56
1.0,USD,2025-10-10,IDR,16590.0
1.0,USD,2025-10-10,ILS,3.2574
1.0,USD,2025-10-10,INR,88.71
1.0,USD,2025-10-10,ISK,122.41
1.0,USD,2025-10-10,JPY,152.54
1.0,USD,2025-10-10,KRW,1421.03
1.0,USD,2025-10-10,MXN,18.3748
1.0,USD,2025-10-10,MYR,4.225
1.0,USD,2025-10-10,NOK,10.0947
1.0,USD,2025-10-10,NZD,1.7384
1.0,USD,2025-10-10,PHP,58.281
1.0,USD,2025-10-10,PLN,3.6805
1.0,USD,2025-10-10,RON,4.4025
1.0,USD,2025-10-10,SEK,9.5159
1.0,USD,2025-10-10,SGD,1.2975
1.0,USD,2025-10-10,THB,32.705
1.0,USD,2025-10-10,TRY,41.826
1.0,USD,2025-10-10,ZAR,17.2132
