amount,base_currency,date,currency,exchange_rate
1.0,USD,2025-10-21,AUD,1.5409
1.0,USD,2025-10-21,BGN,1.685
1.0,USD,2025-10-21,BRL,5.3869
1.0,USD,2025-10-21,CAD,1.4044
1.0,USD,2025-10-21,CHF,0.79521
1.0,USD,2025-10-21,CNY,7.1186
1.0,USD,2025-10-21,CZK,20.948
1.0,USD,2025-10-21,DKK,6.435
1.0,USD,2025-10-21,EUR,0.86155
1.0,USD,2025-10-21,GBP,0.74765
1.0,USD,2025-10-21,HKD,7.7715
1.0,USD,2025-10-21,HUF,335.69
1.0,USD,2025-10-21,IDR,16605.0
1.0,USD,2025-10-21,ILS,3.2889
1.0,USD,2025-10-21,INR,87.97
1.0,USD,2025-10-21,ISK,122.0
1.0,USD,2025-10-21,JPY,152.02
1.0,USD,2025-10-21,KRW,1430.5
1.0,USD,2025-10-21,MXN,18.438
1.0,USD,2025-10-21,MYR,4.229
1.0,USD,2025-10-21,NOK,10.0537
1.0,USD,2025-10-21,NZD,1.7478
1.0,USD,2025-10-21,PHP,58.379
1.0,USD,2025-10-21,PLN,3.6524
1.0,USD,2025-10-21,RON,4.3799
1.0,USD,2025-10-21,SEK,9.4206
1.0,USD,2025-10-21,SGD,1.2976
1.0,USD,2025-10-21,THB,32.8
1.0,USD,2025-10-21,TRY,41.967
1.0,USD,2025-10-21,ZAR,17.3301
