amount,base_currency,date,currency,exchange_rate
1.0,USD,2025-10-17,AUD,1.5405
1.0,USD,2025-10-17,BGN,1.6743
1.0,USD,2025-10-17,BRL,5.4325
1.0,USD,2025-10-17,CAD,1.4034
1.0,USD,2025-10-17,CHF,0.79248
1.0,USD,2025-10-17,CNY,7.1223
1.0,USD,2025-10-17,CZK,20.81
1.0,USD,2025-10-17,DKK,6.3941
1.0,USD,2025-10-17,EUR,0.85609
1.0,USD,2025-10-17,GBP,0.74437
1.0,USD,2025-10-17,HKD,7.7675
1.0,USD,2025-10-17,HUF,333.64
1.0,USD,2025-10-17,IDR,16579.0
1.0,USD,2025-10-17,ILS,3.3062
1.0,USD,2025-10-17,INR,88.0
1.0,USD,2025-10-17,ISK,121.56
1.0,USD,2025-10-17,JPY,150.42
1.0,USD,2025-10-17,KRW,1420.58
1.0,USD,2025-10-17,MXN,18.4102
1.0,USD,2025-10-17,MYR,4.226
1.0,USD,2025-10-17,NOK,10.0413
1.0,USD,2025-10-17,NZD,1.7447
1.0,USD,2025-10-17,PHP,58.155
1.0,USD,2025-10-17,PLN,3.6341
1.0,USD,2025-10-17,RON,4.3564
1.0,USD,2025-10-17,SEK,9.4427
1.0,USD,2025-10-17,SGD,1.2948
1.0,USD,2025-10-17,THB,32.765
1.0,USD,2025-10-17,TRY,41.949
1.0,USD,2025-10-17,ZAR,17.3786
