amount,base_currency,date,currency,exchange_rate
1.0,USD,2003-07-17,AUD,1.5272
1.0,USD,2003-07-17,BGN,1.7331
1.0,USD,2003-07-17,CAD,1.3923
1.0,USD,2003-07-17,CHF,1.3676
1.0,USD,2003-07-17,CYP,0.52303
1.0,USD,2003-07-17,CZK,28.446
1.0,USD,2003-07-17,DKK,6.6207
1.0,USD,2003-07-17,EEK,13.9316
1.0,USD,2003-07-17,EUR,0.89039
1.0,USD,2003-07-17,GBP,0.62782
1.0,USD,2003-07-17,HKD,7.7993
1.0,USD,2003-07-17,HUF,235.64
1.0,USD,2003-07-17,ISK,77.678
1.0,USD,2003-07-17,JPY,118.68
1.0,USD,2003-07-17,KRW,1179.0
1.0,USD,2003-07-17,LTL,3.074
1.0,USD,2003-07-17,LVL,0.57315
1.0,USD,2003-07-17,MTL,0.38064
1.0,USD,2003-07-17,NOK,7.4339
1.0,USD,2003-07-17,NZD,1.7101
1.0,USD,2003-07-17,PLN,3.9988
1.0,USD,2003-07-17,ROL,32609.0
1.0,USD,2003-07-17,SEK,8.1949
1.0,USD,2003-07-17,SGD,1.7598
1.0,USD,2003-07-17,SIT,208.81
1.0,USD,2003-07-17,SKK,37.218
1.0,USD,2003-07-17,TRL,1386341.0
1.0,USD,2003-07-17,ZAR,7.6785
