amount,base_currency,date,currency,exchange_rate
1.0,USD,2008-09-02,AUD,1.1983
1.0,USD,2008-09-02,BGN,1.3473
1.0,USD,2008-09-02,BRL,1.6552
1.0,USD,2008-09-02,CAD,1.0666
1.0,USD,2008-09-02,CHF,1.1088
1.0,USD,2008-09-02,CNY,6.8397
1.0,USD,2008-09-02,CZK,17.1177
1.0,USD,2008-09-02,DKK,5.1371
1.0,USD,2008-09-02,EEK,10.7789
1.0,USD,2008-09-02,EUR,0.6889
1.0,USD,2008-09-02,GBP,0.56004
1.0,USD,2008-09-02,HKD,7.8075
1.0,USD,2008-09-02,HRK,4.9165
1.0,USD,2008-09-02,HUF,164.12
1.0,USD,2008-09-02,IDR,9210.0
1.0,USD,2008-09-02,ISK,84.16
1.0,USD,2008-09-02,JPY,108.85
1.0,USD,2008-09-02,KRW,1133.25
1.0,USD,2008-09-02,LTL,2.3786
1.0,USD,2008-09-02,LVL,0.48484
1.0,USD,2008-09-02,MXN,10.368
1.0,USD,2008-09-02,MYR,3.4265
1.0,USD,2008-09-02,NOK,5.5156
1.0,USD,2008-09-02,NZD,1.4572
1.0,USD,2008-09-02,PHP,46.452
1.0,USD,2008-09-02,PLN,2.3099
1.0,USD,2008-09-02,RON,2.4297
1.0,USD,2008-09-02,RUB,24.789
1.0,USD,2008-09-02,SEK,6.5183
1.0,USD,2008-09-02,SGD,1.433
1.0,USD,2008-09-02,SKK,20.867
1.0,USD,2008-09-02,THB,34.445
1.0,USD,2008-09-02,TRY,1.1882
1.0,USD,2008-09-02,ZAR,7.7913
