amount,base_currency,date,currency,exchange_rate
1.0,USD,2017-05-29,AUD,1.3447
1.0,USD,2017-05-29,BGN,1.7481
1.0,USD,2017-05-29,BRL,3.2658
1.0,USD,2017-05-29,CAD,1.3455
1.0,USD,2017-05-29,CHF,0.97426
1.0,USD,2017-05-29,CNY,6.8568
1.0,USD,2017-05-29,CZK,23.628
1.0,USD,2017-05-29,DKK,6.6504
1.0,USD,2017-05-29,EUR,0.89381
1.0,USD,2017-05-29,GBP,0.77845
1.0,USD,2017-05-29,HKD,7.7942
1.0,USD,2017-05-29,HRK,6.6263
1.0,USD,2017-05-29,HUF,275.15
1.0,USD,2017-05-29,IDR,13315.0
1.0,USD,2017-05-29,ILS,3.5724
1.0,USD,2017-05-29,INR,64.538
1.0,USD,2017-05-29,JPY,111.34
1.0,USD,2017-05-29,KRW,1121.06
1.0,USD,2017-05-29,MXN,18.5091
1.0,USD,2017-05-29,MYR,4.2702
1.0,USD,2017-05-29,NOK,8.4077
1.0,USD,2017-05-29,NZD,1.4115
1.0,USD,2017-05-29,PHP,49.797
1.0,USD,2017-05-29,PLN,3.7359
1.0,USD,2017-05-29,RON,4.0792
1.0,USD,2017-05-29,RUB,56.618
1.0,USD,2017-05-29,SEK,8.6922
1.0,USD,2017-05-29,SGD,1.3844
1.0,USD,2017-05-29,THB,34.115
1.0,USD,2017-05-29,TRY,3.5772
1.0,USD,2017-05-29,ZAR,12.9475
