amount,base_currency,date,currency,exchange_rate
1.0,USD,2016-05-02,AUD,1.3073
1.0,USD,2016-05-02,BGN,1.7017
1.0,USD,2016-05-02,BRL,3.457
1.0,USD,2016-05-02,CAD,1.2519
1.0,USD,2016-05-02,CHF,0.95702
1.0,USD,2016-05-02,CNY,6.4751
1.0,USD,2016-05-02,CZK,23.534
1.0,USD,2016-05-02,DKK,6.4747
1.0,USD,2016-05-02,EUR,0.87009
1.0,USD,2016-05-02,GBP,0.68083
1.0,USD,2016-05-02,HKD,7.7586
1.0,USD,2016-05-02,HRK,6.537
1.0,USD,2016-05-02,HUF,270.46
1.0,USD,2016-05-02,IDR,13160.0
1.0,USD,2016-05-02,ILS,3.7463
1.0,USD,2016-05-02,INR,66.404
1.0,USD,2016-05-02,JPY,106.56
1.0,USD,2016-05-02,KRW,1137.95
1.0,USD,2016-05-02,MXN,17.1257
1.0,USD,2016-05-02,MYR,3.9046
1.0,USD,2016-05-02,NOK,8.0336
1.0,USD,2016-05-02,NZD,1.4242
1.0,USD,2016-05-02,PHP,47.044
1.0,USD,2016-05-02,PLN,3.8139
1.0,USD,2016-05-02,RON,3.8993
1.0,USD,2016-05-02,RUB,64.742
1.0,USD,2016-05-02,SEK,7.9877
1.0,USD,2016-05-02,SGD,1.3408
1.0,USD,2016-05-02,THB,34.87
1.0,USD,2016-05-02,TRY,2.7913
1.0,USD,2016-05-02,ZAR,14.1849
