amount,base_currency,date,currency,exchange_rate
1.0,USD,2001-01-09,AUD,1.7835
1.0,USD,2001-01-09,BGN,2.0804
1.0,USD,2001-01-09,CAD,1.4959
1.0,USD,2001-01-09,CHF,1.6203
1.0,USD,2001-01-09,CYP,0.61341
1.0,USD,2001-01-09,CZK,37.326
1.0,USD,2001-01-09,DKK,7.9398
1.0,USD,2001-01-09,EEK,16.6435
1.0,USD,2001-01-09,EUR,1.0637
1.0,USD,2001-01-09,GBP,0.67163
1.0,USD,2001-01-09,HKD,7.7998
1.0,USD,2001-01-09,HUF,281.9
1.0,USD,2001-01-09,ISK,84.68
1.0,USD,2001-01-09,JPY,115.71
1.0,USD,2001-01-09,KRW,1283.78
1.0,USD,2001-01-09,LTL,3.999
1.0,USD,2001-01-09,LVL,0.61717
1.0,USD,2001-01-09,MTL,0.43559
1.0,USD,2001-01-09,NOK,8.7751
1.0,USD,2001-01-09,NZD,2.2486
1.0,USD,2001-01-09,PLN,4.1333
1.0,USD,2001-01-09,ROL,26090.0
1.0,USD,2001-01-09,SEK,9.5203
1.0,USD,2001-01-09,SGD,1.7323
1.0,USD,2001-01-09,SIT,227.47
1.0,USD,2001-01-09,SKK,46.383
1.0,USD,2001-01-09,TRL,669575.0
1.0,USD,2001-01-09,ZAR,7.6819
