amount,base_currency,date,currency,exchange_rate
1.0,USD,2014-10-16,AUD,1.1487
1.0,USD,2014-10-16,BGN,1.5341
1.0,USD,2014-10-16,BRL,2.4855
1.0,USD,2014-10-16,CAD,1.1331
1.0,USD,2014-10-16,CHF,0.94603
1.0,USD,2014-10-16,CNY,6.1237
1.0,USD,2014-10-16,CZK,21.606
1.0,USD,2014-10-16,DKK,5.8401
1.0,USD,2014-10-16,EUR,0.78438
1.0,USD,2014-10-16,GBP,0.62515
1.0,USD,2014-10-16,HKD,7.7568
1.0,USD,2014-10-16,HRK,6.0121
1.0,USD,2014-10-16,HUF,242.29
1.0,USD,2014-10-16,IDR,12279.0
1.0,USD,2014-10-16,ILS,3.703
1.0,USD,2014-10-16,INR,61.858
1.0,USD,2014-10-16,JPY,105.85
1.0,USD,2014-10-16,KRW,1065.29
1.0,USD,2014-10-16,LTL,2.7083
1.0,USD,2014-10-16,MXN,13.6285
1.0,USD,2014-10-16,MYR,3.2963
1.0,USD,2014-10-16,NOK,6.6331
1.0,USD,2014-10-16,NZD,1.2642
1.0,USD,2014-10-16,PHP,44.966
1.0,USD,2014-10-16,PLN,3.3168
1.0,USD,2014-10-16,RON,3.4748
1.0,USD,2014-10-16,RUB,41.104
1.0,USD,2014-10-16,SEK,7.2108
1.0,USD,2014-10-16,SGD,1.275
1.0,USD,2014-10-16,THB,32.491
1.0,USD,2014-10-16,TRY,2.276
1.0,USD,2014-10-16,ZAR,11.1461
