amount,base_currency,date,currency,exchange_rate
1.0,USD,2022-12-22,AUD,1.4863
1.0,USD,2022-12-22,BGN,1.8394
1.0,USD,2022-12-22,BRL,5.2089
1.0,USD,2022-12-22,CAD,1.3622
1.0,USD,2022-12-22,CHF,0.92655
1.0,USD,2022-12-22,CNY,6.981
1.0,USD,2022-12-22,CZK,22.773
1.0,USD,2022-12-22,DKK,6.994
1.0,USD,2022-12-22,EUR,0.94047
1.0,USD,2022-12-22,GBP,0.8299
1.0,USD,2022-12-22,HKD,7.7949
1.0,USD,2022-12-22,HRK,7.0893
1.0,USD,2022-12-22,HUF,378.19
1.0,USD,2022-12-22,IDR,15542.0
1.0,USD,2022-12-22,ILS,3.4743
1.0,USD,2022-12-22,INR,82.8
1.0,USD,2022-12-22,ISK,144.17
1.0,USD,2022-12-22,JPY,132.06
1.0,USD,2022-12-22,KRW,1280.68
1.0,USD,2022-12-22,MXN,19.6069
1.0,USD,2022-12-22,MYR,4.425
1.0,USD,2022-12-22,NOK,9.7924
1.0,USD,2022-12-22,NZD,1.5911
1.0,USD,2022-12-22,PHP,55.21
1.0,USD,2022-12-22,PLN,4.3678
1.0,USD,2022-12-22,RON,4.6076
1.0,USD,2022-12-22,SEK,10.3922
1.0,USD,2022-12-22,SGD,1.3501
1.0,USD,2022-12-22,THB,34.655
1.0,USD,2022-12-22,TRY,18.6733
1.0,USD,2022-12-22,ZAR,17.1389
