amount,base_currency,date,currency,exchange_rate
1.0,USD,2022-12-06,AUD,1.4858
1.0,USD,2022-12-06,BGN,1.8598
1.0,USD,2022-12-06,BRL,5.2409
1.0,USD,2022-12-06,CAD,1.3623
1.0,USD,2022-12-06,CHF,0.93876
1.0,USD,2022-12-06,CNY,6.9888
1.0,USD,2022-12-06,CZK,23.123
1.0,USD,2022-12-06,DKK,7.073
1.0,USD,2022-12-06,EUR,0.95093
1.0,USD,2022-12-06,GBP,0.81942
1.0,USD,2022-12-06,HKD,7.7799
1.0,USD,2022-12-06,HRK,7.1855
1.0,USD,2022-12-06,HUF,394.71
1.0,USD,2022-12-06,IDR,15634.0
1.0,USD,2022-12-06,ILS,3.4073
1.0,USD,2022-12-06,INR,82.4
1.0,USD,2022-12-06,ISK,141.59
1.0,USD,2022-12-06,JPY,136.3
1.0,USD,2022-12-06,KRW,1318.36
1.0,USD,2022-12-06,MXN,19.6729
1.0,USD,2022-12-06,MYR,4.3955
1.0,USD,2022-12-06,NOK,9.9285
1.0,USD,2022-12-06,NZD,1.5769
1.0,USD,2022-12-06,PHP,55.898
1.0,USD,2022-12-06,PLN,4.467
1.0,USD,2022-12-06,RON,4.6719
1.0,USD,2022-12-06,SEK,10.3547
1.0,USD,2022-12-06,SGD,1.3563
1.0,USD,2022-12-06,THB,35.02
1.0,USD,2022-12-06,TRY,18.6392
1.0,USD,2022-12-06,ZAR,17.3134
