amount,base_currency,date,currency,exchange_rate
1.0,USD,2003-10-14,AUD,1.4609
1.0,USD,2003-10-14,BGN,1.673
1.0,USD,2003-10-14,CAD,1.3301
1.0,USD,2003-10-14,CHF,1.3295
1.0,USD,2003-10-14,CYP,0.50236
1.0,USD,2003-10-14,CZK,27.596
1.0,USD,2003-10-14,DKK,6.3857
1.0,USD,2003-10-14,EEK,13.449
1.0,USD,2003-10-14,EUR,0.85955
1.0,USD,2003-10-14,GBP,0.6034
1.0,USD,2003-10-14,HKD,7.7535
1.0,USD,2003-10-14,HUF,219.6
1.0,USD,2003-10-14,ISK,76.388
1.0,USD,2003-10-14,JPY,109.84
1.0,USD,2003-10-14,KRW,1169.5
1.0,USD,2003-10-14,LTL,2.9675
1.0,USD,2003-10-14,LVL,0.55553
1.0,USD,2003-10-14,MTL,0.36823
1.0,USD,2003-10-14,NOK,7.0805
1.0,USD,2003-10-14,NZD,1.6837
1.0,USD,2003-10-14,PLN,3.8928
1.0,USD,2003-10-14,ROL,33338.0
1.0,USD,2003-10-14,SEK,7.7007
1.0,USD,2003-10-14,SGD,1.744
1.0,USD,2003-10-14,SIT,202.55
1.0,USD,2003-10-14,SKK,35.465
1.0,USD,2003-10-14,TRL,1411380.0
1.0,USD,2003-10-14,ZAR,7.0272
