amount,base_currency,date,currency,exchange_rate
1.0,USD,2022-06-16,AUD,1.4364
1.0,USD,2022-06-16,BGN,1.8806
1.0,USD,2022-06-16,BRL,5.0538
1.0,USD,2022-06-16,CAD,1.2929
1.0,USD,2022-06-16,CHF,0.97519
1.0,USD,2022-06-16,CNY,6.7158
1.0,USD,2022-06-16,CZK,23.79
1.0,USD,2022-06-16,DKK,7.1525
1.0,USD,2022-06-16,EUR,0.96154
1.0,USD,2022-06-16,GBP,0.8226
1.0,USD,2022-06-16,HKD,7.8498
1.0,USD,2022-06-16,HRK,7.2351
1.0,USD,2022-06-16,HUF,382.79
1.0,USD,2022-06-16,IDR,14834.0
1.0,USD,2022-06-16,ILS,3.4552
1.0,USD,2022-06-16,INR,78.067
1.0,USD,2022-06-16,ISK,132.21
1.0,USD,2022-06-16,JPY,132.92
1.0,USD,2022-06-16,KRW,1295.08
1.0,USD,2022-06-16,MXN,20.588
1.0,USD,2022-06-16,MYR,4.4025
1.0,USD,2022-06-16,NOK,10.0565
1.0,USD,2022-06-16,NZD,1.5969
1.0,USD,2022-06-16,PHP,53.558
1.0,USD,2022-06-16,PLN,4.5325
1.0,USD,2022-06-16,RON,4.7541
1.0,USD,2022-06-16,SEK,10.2829
1.0,USD,2022-06-16,SGD,1.3895
1.0,USD,2022-06-16,THB,35.16
1.0,USD,2022-06-16,TRY,17.3198
1.0,USD,2022-06-16,ZAR,15.9665
