amount,base_currency,date,currency,exchange_rate
1.0,USD,2001-05-14,AUD,1.9333
1.0,USD,2001-05-14,BGN,2.2256
1.0,USD,2001-05-14,CAD,1.5529
1.0,USD,2001-05-14,CHF,1.7527
1.0,USD,2001-05-14,CYP,0.66152
1.0,USD,2001-05-14,CZK,39.312
1.0,USD,2001-05-14,DKK,8.5321
1.0,USD,2001-05-14,EEK,17.8921
1.0,USD,2001-05-14,EUR,1.1435
1.0,USD,2001-05-14,GBP,0.70577
1.0,USD,2001-05-14,HKD,7.7999
1.0,USD,2001-05-14,HUF,294.32
1.0,USD,2001-05-14,ISK,98.33
1.0,USD,2001-05-14,JPY,123.06
1.0,USD,2001-05-14,KRW,1297.4
1.0,USD,2001-05-14,LTL,4.0005
1.0,USD,2001-05-14,LVL,0.6319
1.0,USD,2001-05-14,MTL,0.45729
1.0,USD,2001-05-14,NOK,9.1366
1.0,USD,2001-05-14,NZD,2.3897
1.0,USD,2001-05-14,PLN,4.0221
1.0,USD,2001-05-14,ROL,28439.0
1.0,USD,2001-05-14,SEK,10.2945
1.0,USD,2001-05-14,SGD,1.8173
1.0,USD,2001-05-14,SIT,248.68
1.0,USD,2001-05-14,SKK,49.432
1.0,USD,2001-05-14,TRL,1143168.0
1.0,USD,2001-05-14,ZAR,7.9925
