amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-06-25,AUD,1.5035
1.0,USD,2024-06-25,BGN,1.8255
1.0,USD,2024-06-25,BRL,5.4149
1.0,USD,2024-06-25,CAD,1.3674
1.0,USD,2024-06-25,CHF,0.89369
1.0,USD,2024-06-25,CNY,7.2626
1.0,USD,2024-06-25,CZK,23.165
1.0,USD,2024-06-25,DKK,6.9623
1.0,USD,2024-06-25,EUR,0.93336
1.0,USD,2024-06-25,GBP,0.78836
1.0,USD,2024-06-25,HKD,7.8077
1.0,USD,2024-06-25,HUF,369.61
1.0,USD,2024-06-25,IDR,16390.0
1.0,USD,2024-06-25,ILS,3.7304
1.0,USD,2024-06-25,INR,83.43
1.0,USD,2024-06-25,ISK,139.16
1.0,USD,2024-06-25,JPY,159.45
1.0,USD,2024-06-25,KRW,1391.67
1.0,USD,2024-06-25,MXN,18.0454
1.0,USD,2024-06-25,MYR,4.7045
1.0,USD,2024-06-25,NOK,10.5717
1.0,USD,2024-06-25,NZD,1.6332
1.0,USD,2024-06-25,PHP,58.77
1.0,USD,2024-06-25,PLN,4.013
1.0,USD,2024-06-25,RON,4.6453
1.0,USD,2024-06-25,SEK,10.4774
1.0,USD,2024-06-25,SGD,1.3533
1.0,USD,2024-06-25,THB,36.655
1.0,USD,2024-06-25,TRY,32.962
1.0,USD,2024-06-25,ZAR,18.1573
