amount,base_currency,date,currency,exchange_rate
1.0,USD,2017-09-26,AUD,1.2678
1.0,USD,2017-09-26,BGN,1.6593
1.0,USD,2017-09-26,BRL,3.1644
1.0,USD,2017-09-26,CAD,1.2391
1.0,USD,2017-09-26,CHF,0.97158
1.0,USD,2017-09-26,CNY,6.6335
1.0,USD,2017-09-26,CZK,22.106
1.0,USD,2017-09-26,DKK,6.3124
1.0,USD,2017-09-26,EUR,0.84839
1.0,USD,2017-09-26,GBP,0.74468
1.0,USD,2017-09-26,HKD,7.8123
1.0,USD,2017-09-26,HRK,6.357
1.0,USD,2017-09-26,HUF,263.65
1.0,USD,2017-09-26,IDR,13392.0
1.0,USD,2017-09-26,ILS,3.5275
1.0,USD,2017-09-26,INR,65.491
1.0,USD,2017-09-26,JPY,111.98
1.0,USD,2017-09-26,KRW,1138.16
1.0,USD,2017-09-26,MXN,17.9706
1.0,USD,2017-09-26,MYR,4.2133
1.0,USD,2017-09-26,NOK,7.8767
1.0,USD,2017-09-26,NZD,1.3887
1.0,USD,2017-09-26,PHP,50.919
1.0,USD,2017-09-26,PLN,3.6332
1.0,USD,2017-09-26,RON,3.9037
1.0,USD,2017-09-26,RUB,57.68
1.0,USD,2017-09-26,SEK,8.0999
1.0,USD,2017-09-26,SGD,1.3547
1.0,USD,2017-09-26,THB,33.205
1.0,USD,2017-09-26,TRY,3.5411
1.0,USD,2017-09-26,ZAR,13.3477
