amount,base_currency,date,currency,exchange_rate
1.0,USD,2014-11-05,AUD,1.1614
1.0,USD,2014-11-05,BGN,1.5671
1.0,USD,2014-11-05,BRL,2.5183
1.0,USD,2014-11-05,CAD,1.1443
1.0,USD,2014-11-05,CHF,0.96498
1.0,USD,2014-11-05,CNY,6.1146
1.0,USD,2014-11-05,CZK,22.294
1.0,USD,2014-11-05,DKK,5.9636
1.0,USD,2014-11-05,EUR,0.80128
1.0,USD,2014-11-05,GBP,0.62845
1.0,USD,2014-11-05,HKD,7.7522
1.0,USD,2014-11-05,HRK,6.1401
1.0,USD,2014-11-05,HUF,247.64
1.0,USD,2014-11-05,IDR,12199.0
1.0,USD,2014-11-05,ILS,3.8014
1.0,USD,2014-11-05,INR,61.499
1.0,USD,2014-11-05,JPY,114.75
1.0,USD,2014-11-05,KRW,1090.41
1.0,USD,2014-11-05,LTL,2.7667
1.0,USD,2014-11-05,MXN,13.6085
1.0,USD,2014-11-05,MYR,3.3492
1.0,USD,2014-11-05,NOK,6.8702
1.0,USD,2014-11-05,NZD,1.2929
1.0,USD,2014-11-05,PHP,45.103
1.0,USD,2014-11-05,PLN,3.3923
1.0,USD,2014-11-05,RON,3.5411
1.0,USD,2014-11-05,RUB,44.353
1.0,USD,2014-11-05,SEK,7.3849
1.0,USD,2014-11-05,SGD,1.2957
1.0,USD,2014-11-05,THB,32.847
1.0,USD,2014-11-05,TRY,2.2371
1.0,USD,2014-11-05,ZAR,11.1378
