amount,base_currency,date,currency,exchange_rate
1.0,USD,2014-11-10,AUD,1.1538
1.0,USD,2014-11-10,BGN,1.5664
1.0,USD,2014-11-10,BRL,2.5352
1.0,USD,2014-11-10,CAD,1.1312
1.0,USD,2014-11-10,CHF,0.96332
1.0,USD,2014-11-10,CNY,6.1199
1.0,USD,2014-11-10,CZK,22.093
1.0,USD,2014-11-10,DKK,5.9576
1.0,USD,2014-11-10,EUR,0.8009
1.0,USD,2014-11-10,GBP,0.62886
1.0,USD,2014-11-10,HKD,7.7548
1.0,USD,2014-11-10,HRK,6.1373
1.0,USD,2014-11-10,HUF,245.91
1.0,USD,2014-11-10,IDR,12175.0
1.0,USD,2014-11-10,ILS,3.7868
1.0,USD,2014-11-10,INR,61.505
1.0,USD,2014-11-10,JPY,114.18
1.0,USD,2014-11-10,KRW,1085.64
1.0,USD,2014-11-10,LTL,2.7653
1.0,USD,2014-11-10,MXN,13.53
1.0,USD,2014-11-10,MYR,3.3305
1.0,USD,2014-11-10,NOK,6.7464
1.0,USD,2014-11-10,NZD,1.283
1.0,USD,2014-11-10,PHP,44.885
1.0,USD,2014-11-10,PLN,3.3755
1.0,USD,2014-11-10,RON,3.5424
1.0,USD,2014-11-10,RUB,45.481
1.0,USD,2014-11-10,SEK,7.3742
1.0,USD,2014-11-10,SGD,1.2892
1.0,USD,2014-11-10,THB,32.788
1.0,USD,2014-11-10,TRY,2.2499
1.0,USD,2014-11-10,ZAR,11.2074
