amount,base_currency,date,currency,exchange_rate
1.0,USD,2014-11-27,AUD,1.1667
1.0,USD,2014-11-27,BGN,1.5671
1.0,USD,2014-11-27,BRL,2.5117
1.0,USD,2014-11-27,CAD,1.1249
1.0,USD,2014-11-27,CHF,0.9633
1.0,USD,2014-11-27,CNY,6.1386
1.0,USD,2014-11-27,CZK,22.123
1.0,USD,2014-11-27,DKK,5.9613
1.0,USD,2014-11-27,EUR,0.80128
1.0,USD,2014-11-27,GBP,0.63462
1.0,USD,2014-11-27,HKD,7.7526
1.0,USD,2014-11-27,HRK,6.1514
1.0,USD,2014-11-27,HUF,246.11
1.0,USD,2014-11-27,IDR,12167.0
1.0,USD,2014-11-27,ILS,3.887
1.0,USD,2014-11-27,INR,61.875
1.0,USD,2014-11-27,JPY,117.52
1.0,USD,2014-11-27,KRW,1099.67
1.0,USD,2014-11-27,LTL,2.7667
1.0,USD,2014-11-27,MXN,13.7232
1.0,USD,2014-11-27,MYR,3.3465
1.0,USD,2014-11-27,NOK,6.8886
1.0,USD,2014-11-27,NZD,1.2666
1.0,USD,2014-11-27,PHP,44.867
1.0,USD,2014-11-27,PLN,3.3492
1.0,USD,2014-11-27,RON,3.5421
1.0,USD,2014-11-27,RUB,47.01
1.0,USD,2014-11-27,SEK,7.4209
1.0,USD,2014-11-27,SGD,1.2982
1.0,USD,2014-11-27,THB,32.77
1.0,USD,2014-11-27,TRY,2.2167
1.0,USD,2014-11-27,ZAR,10.9642
