amount,base_currency,date,currency,exchange_rate
1.0,USD,2016-12-08,AUD,1.3386
1.0,USD,2016-12-08,BGN,1.8173
1.0,USD,2016-12-08,BRL,3.4008
1.0,USD,2016-12-08,CAD,1.3215
1.0,USD,2016-12-08,CHF,1.0085
1.0,USD,2016-12-08,CNY,6.8799
1.0,USD,2016-12-08,CZK,25.124
1.0,USD,2016-12-08,DKK,6.9123
1.0,USD,2016-12-08,EUR,0.9292
1.0,USD,2016-12-08,GBP,0.78977
1.0,USD,2016-12-08,HKD,7.7565
1.0,USD,2016-12-08,HRK,7.002
1.0,USD,2016-12-08,HUF,292.04
1.0,USD,2016-12-08,IDR,13287.0
1.0,USD,2016-12-08,ILS,3.7881
1.0,USD,2016-12-08,INR,67.372
1.0,USD,2016-12-08,JPY,113.93
1.0,USD,2016-12-08,KRW,1161.52
1.0,USD,2016-12-08,MXN,20.342
1.0,USD,2016-12-08,MYR,4.422
1.0,USD,2016-12-08,NOK,8.3762
1.0,USD,2016-12-08,NZD,1.3913
1.0,USD,2016-12-08,PHP,49.679
1.0,USD,2016-12-08,PLN,4.1386
1.0,USD,2016-12-08,RON,4.1832
1.0,USD,2016-12-08,RUB,63.362
1.0,USD,2016-12-08,SEK,9.0344
1.0,USD,2016-12-08,SGD,1.4191
1.0,USD,2016-12-08,THB,35.62
1.0,USD,2016-12-08,TRY,3.4079
1.0,USD,2016-12-08,ZAR,13.6742
