amount,base_currency,date,currency,exchange_rate
1.0,USD,2016-12-01,AUD,1.353
1.0,USD,2016-12-01,BGN,1.8404
1.0,USD,2016-12-01,BRL,3.4438
1.0,USD,2016-12-01,CAD,1.34
1.0,USD,2016-12-01,CHF,1.0129
1.0,USD,2016-12-01,CNY,6.8859
1.0,USD,2016-12-01,CZK,25.464
1.0,USD,2016-12-01,DKK,7.0011
1.0,USD,2016-12-01,EUR,0.941
1.0,USD,2016-12-01,GBP,0.79136
1.0,USD,2016-12-01,HKD,7.7559
1.0,USD,2016-12-01,HRK,7.0998
1.0,USD,2016-12-01,HUF,295.44
1.0,USD,2016-12-01,IDR,13545.0
1.0,USD,2016-12-01,ILS,3.8333
1.0,USD,2016-12-01,INR,68.351
1.0,USD,2016-12-01,JPY,114.23
1.0,USD,2016-12-01,KRW,1168.38
1.0,USD,2016-12-01,MXN,20.64
1.0,USD,2016-12-01,MYR,4.4635
1.0,USD,2016-12-01,NOK,8.434
1.0,USD,2016-12-01,NZD,1.4123
1.0,USD,2016-12-01,PHP,49.716
1.0,USD,2016-12-01,PLN,4.204
1.0,USD,2016-12-01,RON,4.2384
1.0,USD,2016-12-01,RUB,63.772
1.0,USD,2016-12-01,SEK,9.2157
1.0,USD,2016-12-01,SGD,1.428
1.0,USD,2016-12-01,THB,35.665
1.0,USD,2016-12-01,TRY,3.4847
1.0,USD,2016-12-01,ZAR,14.075
