amount,base_currency,date,currency,exchange_rate
1.0,USD,2013-04-30,AUD,0.96764
1.0,USD,2013-04-30,BGN,1.4962
1.0,USD,2013-04-30,BRL,2.007
1.0,USD,2013-04-30,CAD,1.0108
1.0,USD,2013-04-30,CHF,0.9362
1.0,USD,2013-04-30,CNY,6.1656
1.0,USD,2013-04-30,CZK,19.7361
1.0,USD,2013-04-30,DKK,5.7038
1.0,USD,2013-04-30,EUR,0.76499
1.0,USD,2013-04-30,GBP,0.64588
1.0,USD,2013-04-30,HKD,7.761
1.0,USD,2013-04-30,HRK,5.8067
1.0,USD,2013-04-30,HUF,229.59
1.0,USD,2013-04-30,IDR,9719.0
1.0,USD,2013-04-30,ILS,3.5934
1.0,USD,2013-04-30,INR,53.76
1.0,USD,2013-04-30,JPY,97.42
1.0,USD,2013-04-30,KRW,1101.9
1.0,USD,2013-04-30,LTL,2.6414
1.0,USD,2013-04-30,LVL,0.5355
1.0,USD,2013-04-30,MXN,12.1946
1.0,USD,2013-04-30,MYR,3.0419
1.0,USD,2013-04-30,NOK,5.8197
1.0,USD,2013-04-30,NZD,1.1683
1.0,USD,2013-04-30,PHP,41.154
1.0,USD,2013-04-30,PLN,3.175
1.0,USD,2013-04-30,RON,3.3097
1.0,USD,2013-04-30,RUB,31.128
1.0,USD,2013-04-30,SEK,6.5346
1.0,USD,2013-04-30,SGD,1.2338
1.0,USD,2013-04-30,THB,29.3
1.0,USD,2013-04-30,TRY,1.7993
1.0,USD,2013-04-30,ZAR,9.0304
