amount,base_currency,date,currency,exchange_rate
1.0,USD,2013-04-26,AUD,0.97323
1.0,USD,2013-04-26,BGN,1.5046
1.0,USD,2013-04-26,BRL,2.0005
1.0,USD,2013-04-26,CAD,1.0198
1.0,USD,2013-04-26,CHF,0.94415
1.0,USD,2013-04-26,CNY,6.165
1.0,USD,2013-04-26,CZK,19.8046
1.0,USD,2013-04-26,DKK,5.7357
1.0,USD,2013-04-26,EUR,0.76929
1.0,USD,2013-04-26,GBP,0.6462
1.0,USD,2013-04-26,HKD,7.7638
1.0,USD,2013-04-26,HRK,5.8454
1.0,USD,2013-04-26,HUF,231.99
1.0,USD,2013-04-26,IDR,9720.0
1.0,USD,2013-04-26,ILS,3.6054
1.0,USD,2013-04-26,INR,54.325
1.0,USD,2013-04-26,JPY,98.57
1.0,USD,2013-04-26,KRW,1111.92
1.0,USD,2013-04-26,LTL,2.6562
1.0,USD,2013-04-26,LVL,0.53843
1.0,USD,2013-04-26,MXN,12.195
1.0,USD,2013-04-26,MYR,3.0344
1.0,USD,2013-04-26,NOK,5.8631
1.0,USD,2013-04-26,NZD,1.1752
1.0,USD,2013-04-26,PHP,41.243
1.0,USD,2013-04-26,PLN,3.1995
1.0,USD,2013-04-26,RON,3.3385
1.0,USD,2013-04-26,RUB,31.318
1.0,USD,2013-04-26,SEK,6.5835
1.0,USD,2013-04-26,SGD,1.2385
1.0,USD,2013-04-26,THB,29.3
1.0,USD,2013-04-26,TRY,1.8017
1.0,USD,2013-04-26,ZAR,9.1247
