amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-04-11,AUD,1.5027
1.0,USD,2023-04-11,BGN,1.7935
1.0,USD,2023-04-11,BRL,5.0502
1.0,USD,2023-04-11,CAD,1.3509
1.0,USD,2023-04-11,CHF,0.90491
1.0,USD,2023-04-11,CNY,6.8849
1.0,USD,2023-04-11,CZK,21.521
1.0,USD,2023-04-11,DKK,6.8322
1.0,USD,2023-04-11,EUR,0.91701
1.0,USD,2023-04-11,GBP,0.80457
1.0,USD,2023-04-11,HKD,7.8499
1.0,USD,2023-04-11,HUF,344.09
1.0,USD,2023-04-11,IDR,14913.0
1.0,USD,2023-04-11,ILS,3.6425
1.0,USD,2023-04-11,INR,82.09
1.0,USD,2023-04-11,ISK,137.09
1.0,USD,2023-04-11,JPY,133.22
1.0,USD,2023-04-11,KRW,1322.16
1.0,USD,2023-04-11,MXN,18.1477
1.0,USD,2023-04-11,MYR,4.4185
1.0,USD,2023-04-11,NOK,10.5855
1.0,USD,2023-04-11,NZD,1.6108
1.0,USD,2023-04-11,PHP,55.017
1.0,USD,2023-04-11,PLN,4.2815
1.0,USD,2023-04-11,RON,4.5277
1.0,USD,2023-04-11,SEK,10.4773
1.0,USD,2023-04-11,SGD,1.332
1.0,USD,2023-04-11,THB,34.26
1.0,USD,2023-04-11,TRY,19.2875
1.0,USD,2023-04-11,ZAR,18.2497
