amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-04-26,AUD,1.5151
1.0,USD,2023-04-26,BGN,1.7717
1.0,USD,2023-04-26,BRL,5.0493
1.0,USD,2023-04-26,CAD,1.362
1.0,USD,2023-04-26,CHF,0.88994
1.0,USD,2023-04-26,CNY,6.9231
1.0,USD,2023-04-26,CZK,21.267
1.0,USD,2023-04-26,DKK,6.7519
1.0,USD,2023-04-26,EUR,0.90588
1.0,USD,2023-04-26,GBP,0.80225
1.0,USD,2023-04-26,HKD,7.8499
1.0,USD,2023-04-26,HUF,340.46
1.0,USD,2023-04-26,IDR,14847.0
1.0,USD,2023-04-26,ILS,3.6381
1.0,USD,2023-04-26,INR,81.76
1.0,USD,2023-04-26,ISK,135.61
1.0,USD,2023-04-26,JPY,133.77
1.0,USD,2023-04-26,KRW,1337.68
1.0,USD,2023-04-26,MXN,18.0621
1.0,USD,2023-04-26,MYR,4.457
1.0,USD,2023-04-26,NOK,10.6187
1.0,USD,2023-04-26,NZD,1.6335
1.0,USD,2023-04-26,PHP,55.67
1.0,USD,2023-04-26,PLN,4.1605
1.0,USD,2023-04-26,RON,4.4742
1.0,USD,2023-04-26,SEK,10.3139
1.0,USD,2023-04-26,SGD,1.3357
1.0,USD,2023-04-26,THB,34.18
1.0,USD,2023-04-26,TRY,19.4239
1.0,USD,2023-04-26,ZAR,18.3966
