amount,base_currency,date,currency,exchange_rate
1.0,USD,2022-02-22,AUD,1.3877
1.0,USD,2022-02-22,BGN,1.7244
1.0,USD,2022-02-22,BRL,5.0853
1.0,USD,2022-02-22,CAD,1.2732
1.0,USD,2022-02-22,CHF,0.91889
1.0,USD,2022-02-22,CNY,6.3279
1.0,USD,2022-02-22,CZK,21.598
1.0,USD,2022-02-22,DKK,6.559
1.0,USD,2022-02-22,EUR,0.88168
1.0,USD,2022-02-22,GBP,0.73783
1.0,USD,2022-02-22,HKD,7.8024
1.0,USD,2022-02-22,HRK,6.6452
1.0,USD,2022-02-22,HUF,313.78
1.0,USD,2022-02-22,IDR,14366.0
1.0,USD,2022-02-22,ILS,3.2255
1.0,USD,2022-02-22,INR,74.731
1.0,USD,2022-02-22,ISK,124.49
1.0,USD,2022-02-22,JPY,115.09
1.0,USD,2022-02-22,KRW,1193.21
1.0,USD,2022-02-22,MXN,20.308
1.0,USD,2022-02-22,MYR,4.1855
1.0,USD,2022-02-22,NOK,8.9065
1.0,USD,2022-02-22,NZD,1.4855
1.0,USD,2022-02-22,PHP,51.321
1.0,USD,2022-02-22,PLN,4.007
1.0,USD,2022-02-22,RON,4.3611
1.0,USD,2022-02-22,RUB,79.184
1.0,USD,2022-02-22,SEK,9.3454
1.0,USD,2022-02-22,SGD,1.3461
1.0,USD,2022-02-22,THB,32.4
1.0,USD,2022-02-22,TRY,13.8387
1.0,USD,2022-02-22,ZAR,15.1444
