amount,base_currency,date,currency,exchange_rate
1.0,USD,2021-11-12,AUD,1.3705
1.0,USD,2021-11-12,BGN,1.7084
1.0,USD,2021-11-12,BRL,5.4072
1.0,USD,2021-11-12,CAD,1.2593
1.0,USD,2021-11-12,CHF,0.92313
1.0,USD,2021-11-12,CNY,6.3808
1.0,USD,2021-11-12,CZK,22.046
1.0,USD,2021-11-12,DKK,6.4963
1.0,USD,2021-11-12,EUR,0.87352
1.0,USD,2021-11-12,GBP,0.7469
1.0,USD,2021-11-12,HKD,7.7923
1.0,USD,2021-11-12,HRK,6.5621
1.0,USD,2021-11-12,HUF,319.84
1.0,USD,2021-11-12,IDR,14186.0
1.0,USD,2021-11-12,ILS,3.1097
1.0,USD,2021-11-12,INR,74.415
1.0,USD,2021-11-12,ISK,131.38
1.0,USD,2021-11-12,JPY,113.99
1.0,USD,2021-11-12,KRW,1178.46
1.0,USD,2021-11-12,MXN,20.656
1.0,USD,2021-11-12,MYR,4.166
1.0,USD,2021-11-12,NOK,8.6922
1.0,USD,2021-11-12,NZD,1.4232
1.0,USD,2021-11-12,PHP,49.786
1.0,USD,2021-11-12,PLN,4.0556
1.0,USD,2021-11-12,RON,4.3229
1.0,USD,2021-11-12,RUB,72.205
1.0,USD,2021-11-12,SEK,8.7426
1.0,USD,2021-11-12,SGD,1.3534
1.0,USD,2021-11-12,THB,32.78
1.0,USD,2021-11-12,TRY,9.9569
1.0,USD,2021-11-12,ZAR,15.2794
