amount,base_currency,date,currency,exchange_rate
1.0,USD,2021-11-23,AUD,1.3839
1.0,USD,2021-11-23,BGN,1.7371
1.0,USD,2021-11-23,BRL,5.622
1.0,USD,2021-11-23,CAD,1.2722
1.0,USD,2021-11-23,CHF,0.93188
1.0,USD,2021-11-23,CNY,6.3898
1.0,USD,2021-11-23,CZK,22.6
1.0,USD,2021-11-23,DKK,6.6048
1.0,USD,2021-11-23,EUR,0.88818
1.0,USD,2021-11-23,GBP,0.74771
1.0,USD,2021-11-23,HKD,7.7932
1.0,USD,2021-11-23,HRK,6.6827
1.0,USD,2021-11-23,HUF,329.43
1.0,USD,2021-11-23,IDR,14272.0
1.0,USD,2021-11-23,ILS,3.1099
1.0,USD,2021-11-23,INR,74.465
1.0,USD,2021-11-23,ISK,131.1
1.0,USD,2021-11-23,JPY,114.89
1.0,USD,2021-11-23,KRW,1190.69
1.0,USD,2021-11-23,MXN,21.118
1.0,USD,2021-11-23,MYR,4.199
1.0,USD,2021-11-23,NOK,8.9448
1.0,USD,2021-11-23,NZD,1.4425
1.0,USD,2021-11-23,PHP,50.732
1.0,USD,2021-11-23,PLN,4.185
1.0,USD,2021-11-23,RON,4.396
1.0,USD,2021-11-23,RUB,75.051
1.0,USD,2021-11-23,SEK,8.9999
1.0,USD,2021-11-23,SGD,1.3661
1.0,USD,2021-11-23,THB,33.107
1.0,USD,2021-11-23,TRY,12.5505
1.0,USD,2021-11-23,ZAR,15.8531
