amount,base_currency,date,currency,exchange_rate
1.0,USD,2021-11-09,AUD,1.3511
1.0,USD,2021-11-09,BGN,1.6894
1.0,USD,2021-11-09,BRL,5.515
1.0,USD,2021-11-09,CAD,1.2436
1.0,USD,2021-11-09,CHF,0.91492
1.0,USD,2021-11-09,CNY,6.391
1.0,USD,2021-11-09,CZK,21.765
1.0,USD,2021-11-09,DKK,6.4245
1.0,USD,2021-11-09,EUR,0.86378
1.0,USD,2021-11-09,GBP,0.7375
1.0,USD,2021-11-09,HKD,7.7901
1.0,USD,2021-11-09,HRK,6.4948
1.0,USD,2021-11-09,HUF,311.82
1.0,USD,2021-11-09,IDR,14252.0
1.0,USD,2021-11-09,ILS,3.1034
1.0,USD,2021-11-09,INR,74.104
1.0,USD,2021-11-09,ISK,129.91
1.0,USD,2021-11-09,JPY,113.07
1.0,USD,2021-11-09,KRW,1176.88
1.0,USD,2021-11-09,MXN,20.328
1.0,USD,2021-11-09,MYR,4.1495
1.0,USD,2021-11-09,NOK,8.513
1.0,USD,2021-11-09,NZD,1.3986
1.0,USD,2021-11-09,PHP,50.082
1.0,USD,2021-11-09,PLN,3.967
1.0,USD,2021-11-09,RON,4.2736
1.0,USD,2021-11-09,RUB,70.925
1.0,USD,2021-11-09,SEK,8.551
1.0,USD,2021-11-09,SGD,1.3476
1.0,USD,2021-11-09,THB,32.765
1.0,USD,2021-11-09,TRY,9.7266
1.0,USD,2021-11-09,ZAR,15.0267
