amount,base_currency,date,currency,exchange_rate
1.0,USD,2021-11-05,AUD,1.3538
1.0,USD,2021-11-05,BGN,1.6979
1.0,USD,2021-11-05,BRL,5.5728
1.0,USD,2021-11-05,CAD,1.245
1.0,USD,2021-11-05,CHF,0.91666
1.0,USD,2021-11-05,CNY,6.403
1.0,USD,2021-11-05,CZK,21.942
1.0,USD,2021-11-05,DKK,6.4568
1.0,USD,2021-11-05,EUR,0.86813
1.0,USD,2021-11-05,GBP,0.74264
1.0,USD,2021-11-05,HKD,7.7845
1.0,USD,2021-11-05,HRK,6.5299
1.0,USD,2021-11-05,HUF,312.09
1.0,USD,2021-11-05,IDR,14329.0
1.0,USD,2021-11-05,ILS,3.1144
1.0,USD,2021-11-05,INR,74.26
1.0,USD,2021-11-05,ISK,130.39
1.0,USD,2021-11-05,JPY,113.71
1.0,USD,2021-11-05,KRW,1186.52
1.0,USD,2021-11-05,MXN,20.501
1.0,USD,2021-11-05,MYR,4.16
1.0,USD,2021-11-05,NOK,8.5839
1.0,USD,2021-11-05,NZD,1.41
1.0,USD,2021-11-05,PHP,50.307
1.0,USD,2021-11-05,PLN,3.9966
1.0,USD,2021-11-05,RON,4.2969
1.0,USD,2021-11-05,RUB,71.213
1.0,USD,2021-11-05,SEK,8.5974
1.0,USD,2021-11-05,SGD,1.3526
1.0,USD,2021-11-05,THB,33.285
1.0,USD,2021-11-05,TRY,9.7107
1.0,USD,2021-11-05,ZAR,15.1957
